t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
5.4800,25.034230,12.540810,20.068539,10.844249,1.623348,0.270102,1.843039,-0.084232,0.216749,-3.37955074e-05,-9.21839100e-06,-2.81751684e-07,7.00148166e-05,6.22769301e-06,1.80695730e-07,6.33619303e-01,9.26267432e-02,2.08945851e-02,2.99768640e+00,4.78067406e-06,5.412e-16,8.882e-16
5.5000,25.064901,12.586849,20.065787,10.883803,1.623419,0.269434,1.843068,0.108419,0.071524,3.05271256e-05,-1.39018348e-06,7.98460262e-08,2.26998735e-05,1.57697521e-06,-1.45429841e-08,6.33622138e-01,9.26241612e-02,2.09111048e-02,2.99767002e+00,4.80239024e-06,5.239e-16,4.885e-15
5.5200,25.095621,12.632886,20.062992,10.923350,1.623513,0.268773,1.843084,0.296174,-0.071031,9.44800318e-05,7.29548979e-06,2.23571812e-07,-2.46998512e-05,-3.85250661e-06,-1.15670279e-07,6.33630628e-01,9.26229961e-02,2.08971773e-02,2.99767553e+00,4.82438903e-06,5.169e-16,8.882e-16
5.5400,25.126389,12.678921,20.060154,10.962892,1.623622,0.268116,1.843090,0.491382,-0.218127,1.57052638e-04,1.17347220e-05,-2.99194517e-07,-7.14380127e-05,-6.86988344e-06,1.93614418e-07,6.33642884e-01,9.26227891e-02,2.08627195e-02,2.99769592e+00,4.84423337e-06,3.643e-16,3.109e-15
5.5600,25.157206,12.724955,20.057274,11.002427,1.623740,0.267460,1.843091,0.705047,-0.376537,2.17258982e-04,9.35581190e-06,1.73154501e-07,-1.16778748e-04,-5.72398062e-06,-7.03136154e-08,6.33657182e-01,9.26231122e-02,2.08169761e-02,2.99772455e+00,4.86235028e-06,2.012e-16,7.772e-16
5.5800,25.188071,12.770987,20.054351,11.041957,1.623859,0.266802,1.843090,0.923933,-0.538595,2.74152514e-04,1.60788276e-06,1.30484758e-07,-1.60008766e-04,-1.11972413e-06,-6.32748587e-08,6.33671733e-01,9.26235216e-02,2.07695193e-02,2.99775455e+00,4.88003877e-06,1.180e-15,3.109e-15
5.6000,25.218984,12.817017,20.051385,11.081479,1.623970,0.266139,1.843095,1.129968,-0.692848,3.26841755e-04,-6.92050334e-06,-2.81246546e-07,-2.00448101e-04,4.21498352e-06,1.86867777e-07,6.33684047e-01,9.26234011e-02,2.07336024e-02,2.99777641e+00,4.89592810e-06,9.021e-16,8.882e-16
5.6200,25.249944,12.863045,20.048376,11.120996,1.624077,0.265474,1.843101,1.307807,-0.829210,3.74502983e-04,-1.12187331e-05,2.43723825e-07,-2.37461552e-04,7.14515685e-06,-1.13149808e-07,6.33695449e-01,9.26230705e-02,2.07023303e-02,2.99779502e+00,4.90802094e-06,3.261e-16,2.220e-15
5.6400,25.280953,12.909071,20.045325,11.160506,1.624190,0.264811,1.843104,1.440817,-0.936711,4.16391064e-04,-8.79818373e-06,3.07636819e-08,-2.70469737e-04,5.97055929e-06,-5.92820362e-09,6.33708162e-01,9.26230775e-02,2.06639215e-02,2.99781881e+00,4.91723001e-06,4.909e-16,1.332e-15
5.6600,25.312009,12.955096,20.042231,11.200010,1.624312,0.264150,1.843102,1.534103,-1.017226,4.51851913e-04,-1.13213142e-06,-2.33144075e-07,-2.98957591e-04,1.41230274e-06,1.61686046e-07,6.33723258e-01,9.26236899e-02,2.06126338e-02,2.99785192e+00,4.92535616e-06,1.110e-16,1.776e-15
5.6800,25.343112,13.001119,20.039094,11.239507,1.624451,0.263494,1.843088,1.603993,-1.080200,4.80332531e-04,7.23963450e-06,2.84339132e-07,-3.22482524e-04,-3.82929514e-06,-1.40028609e-07,6.33742702e-01,9.26253913e-02,2.05381075e-02,2.99790179e+00,4.93161548e-06,1.110e-16,1.332e-15
5.7000,25.374262,13.047140,20.035915,11.278996,1.624604,0.262843,1.843067,1.660069,-1.131581,5.01390130e-04,1.13986488e-05,-6.49000380e-08,-3.40681018e-04,-6.67434816e-06,4.95897023e-08,6.33765487e-01,9.26279365e-02,2.04456634e-02,2.99796467e+00,4.93466939e-06,6.366e-16,4.441e-16
5.7200,25.405460,13.093159,20.032693,11.318479,1.624757,0.262191,1.843044,1.713184,-1.178074,5.14701352e-04,8.93755154e-06,-1.61600815e-07,-3.53272966e-04,-5.47257967e-06,1.22265016e-07,6.33788488e-01,9.26305533e-02,2.03519032e-02,2.99802863e+00,4.93600601e-06,2.151e-16,4.441e-16
5.7400,25.436705,13.139178,20.029429,11.357955,1.624906,0.261536,1.843025,1.758608,-1.217298,5.20066775e-04,1.35257953e-06,2.93577684e-07,-3.60066357e-04,-9.60531256e-07,-1.48339210e-07,6.33810319e-01,9.26328925e-02,2.02643095e-02,2.99808825e+00,4.93784478e-06,1.008e-15,5.551e-16
5.7600,25.467997,13.185194,20.026123,11.397423,1.625044,0.260876,1.843012,1.775974,-1.236942,5.17413321e-04,-6.86518920e-06,-1.45404994e-07,-3.60960524e-04,4.18909937e-06,9.81713445e-08,6.33829174e-01,9.26345043e-02,2.01924815e-02,2.99813658e+00,4.93977331e-06,1.318e-16,5.551e-16
5.7800,25.499336,13.231209,20.022774,11.436884,1.625169,0.260212,1.843006,1.753865,-1.229395,5.06795232e-04,-1.08882807e-05,-7.53602987e-08,-3.55947577e-04,6.95074145e-06,7.40429921e-08,6.33845005e-01,9.26353721e-02,2.01367383e-02,2.99817332e+00,4.94079051e-06,1.039e-15,8.882e-16
5.8000,25.530720,13.277221,20.019382,11.476339,1.625293,0.259549,1.843001,1.684212,-1.189246,4.88390852e-04,-8.38881413e-06,2.72058152e-07,-3.45113641e-04,5.72309844e-06,-1.38691403e-07,6.33860727e-01,9.26362108e-02,2.00817731e-02,2.99820946e+00,4.94250982e-06,4.285e-16,2.220e-15
5.8200,25.562151,13.323231,20.015947,11.515786,1.625422,0.258887,1.842993,1.569441,-1.117362,4.62499448e-04,-8.84757509e-07,-2.04066469e-07,-3.28637376e-04,1.25744007e-06,1.34308749e-07,6.33877596e-01,9.26373343e-02,2.00208804e-02,2.99824985e+00,4.94703471e-06,4.163e-16,8.882e-16
5.8400,25.593628,13.369239,20.012470,11.555225,1.625557,0.258230,1.842981,1.431161,-1.026561,4.29537573e-04,7.18142922e-06,1.43159732e-08,-3.06786330e-04,-3.80120496e-06,2.20394743e-08,6.33896319e-01,9.26389175e-02,1.99503364e-02,2.99829720e+00,4.95377288e-06,6.627e-16,8.882e-16
5.8600,25.625151,13.415246,20.008951,11.594658,1.625699,0.257575,1.842964,1.284828,-0.926882,3.90032234e-04,1.10721033e-05,2.23627554e-07,-2.79912731e-04,-6.48081727e-06,-1.13551617e-07,6.33916934e-01,9.26409695e-02,1.98699768e-02,2.99835163e+00,4.96149094e-06,2.220e-16,4.441e-16
5.8800,25.656719,13.461250,20.005389,11.634083,1.625836,0.256919,1.842950,1.137966,-0.823597,3.44614124e-04,8.53714895e-06,-2.35560862e-07,-2.48446909e-04,-5.22809047e-06,1.55235448e-07,6.33936301e-01,9.26427154e-02,1.97963398e-02,2.99840122e+00,4.97136321e-06,2.810e-16,4.441e-16
5.9000,25.688333,13.507252,20.001785,11.673500,1.625959,0.256259,1.842945,0.992775,-0.718710,2.94008411e-04,1.11501760e-06,9.85562880e-08,-2.12890005e-04,-8.08376066e-07,-2.71936881e-08,6.33952265e-01,9.26436169e-02,1.97408625e-02,2.99843764e+00,4.98489715e-06,1.665e-16,4.441e-16
5.9200,25.719993,13.553251,19.998138,11.712910,1.626066,0.255594,1.842949,0.833473,-0.603284,2.39021633e-04,-6.80035742e-06,1.56239677e-07,-1.73806910e-04,4.16099648e-06,-7.59041347e-08,6.33964350e-01,9.26435503e-02,1.97061433e-02,2.99845894e+00,5.00094172e-06,5.638e-16,2.665e-15
5.9400,25.751697,13.599247,19.994448,11.752313,1.626156,0.254923,1.842963,0.646680,-0.469017,1.80528673e-04,-1.05600006e-05,-2.37811037e-07,-1.31817313e-04,6.76081300e-06,1.59946425e-07,6.33972158e-01,9.26424158e-02,1.96942713e-02,2.99846359e+00,5.01773960e-06,1.058e-15,4.441e-16
5.9600,25.783446,13.645241,19.990715,11.791709,1.626238,0.254252,1.842982,0.432415,-0.315596,1.19457886e-04,-7.98994800e-06,1.68227531e-07,-8.75863817e-05,5.48473535e-06,-6.88694472e-08,6.33978103e-01,9.26408066e-02,1.96926120e-02,2.99846070e+00,5.03587335e-06,1.119e-15,8.882e-16
5.9800,25.815240,13.691231,19.986940,11.831098,1.626321,0.253584,1.843000,0.194834,-0.145558,5.67750329e-05,-6.47939389e-07,7.73709279e-08,-4.18149211e-05,1.11156207e-06,-3.13105812e-08,6.33984662e-01,9.26393369e-02,1.96880850e-02,2.99845974e+00,5.05627015e-06,1.735e-16,1.776e-15
6.0000,25.847077,13.737218,19.983122,11.870480,1.626406,0.252918,1.843017,-0.046978,0.029445,-6.53052736e-06,7.12049442e-06,-2.13443019e-07,4.77262361e-06,-3.76909973e-06,1.48279575e-07,6.33991859e-01,9.26380178e-02,1.96804550e-02,2.99846092e+00,5.07736067e-06,4.510e-16,8.882e-16
6.0200,25.878960,13.783201,19.979261,11.909854,1.626493,0.252255,1.843032,-0.271066,0.195277,-6.94607301e-05,1.07537980e-05,2.16348299e-07,5.14399671e-05,-6.29015217e-06,-9.92563847e-08,6.33999687e-01,9.26368477e-02,1.96697601e-02,2.99846422e+00,5.09712310e-06,6.106e-16,7.772e-16
6.0400,25.910886,13.829182,19.975357,11.949221,1.626574,0.251590,1.843051,-0.471598,0.347167,-1.31024184e-04,8.15254855e-06,-3.33985318e-09,9.74507607e-05,-4.99121883e-06,1.53185884e-08,6.34006260e-01,9.26353610e-02,1.96659042e-02,2.99846248e+00,5.11594617e-06,1.273e-15,3.331e-16
6.0600,25.942856,13.875159,19.971411,11.988581,1.626638,0.250921,1.843079,-0.648231,0.484095,-1.90250342e-04,8.92564393e-07,-1.65805908e-07,1.42080990e-04,-6.63941002e-07,1.23243044e-07,6.34008735e-01,9.26328533e-02,1.96838700e-02,2.99844484e+00,5.13466431e-06,2.776e-16,8.882e-16
6.0800,25.974869,13.921131,19.967422,12.027933,1.626686,0.250247,1.843118,-0.810631,0.611216,-2.46205842e-04,-6.72898395e-06,2.40086813e-07,1.84629705e-04,4.12976196e-06,-1.15138104e-07,6.34007073e-01,9.26293091e-02,1.97239898e-02,2.99841105e+00,5.15181605e-06,4.319e-16,9.992e-16
6.1000,26.006926,13.967100,19.963390,12.067279,1.626719,0.249569,1.843165,-0.975354,0.738381,-2.98010549e-04,-1.02367451e-05,-7.66926578e-08,2.24429329e-04,6.57423059e-06,5.90918738e-08,6.34001875e-01,9.26248771e-02,1.97831169e-02,2.99836339e+00,5.16567830e-06,2.654e-16,2.220e-16
6.1200,26.039026,14.013065,19.959315,12.106618,1.626743,0.248890,1.843217,-1.143075,0.866382,-3.44851410e-04,-7.60431544e-06,-1.01939184e-07,2.60856203e-04,5.25403579e-06,8.80524554e-08,6.33994659e-01,9.26199341e-02,1.98532474e-02,2.99830768e+00,5.17701240e-06,1.268e-15,4.441e-16
6.1400,26.071168,14.059024,19.955196,12.145950,1.626770,0.248214,1.843268,-1.305668,0.990262,-3.85996405e-04,-4.24500121e-07,2.37472819e-07,2.93339709e-04,9.73032013e-07,-1.16440448e-07,6.33988514e-01,9.26152461e-02,1.99180591e-02,2.99825572e+00,5.18706718e-06,2.220e-16,2.220e-15
6.1600,26.103353,14.104980,19.951035,12.185274,1.626804,0.247542,1.843314,-1.450222,1.101912,-4.20805530e-04,7.05381656e-06,-1.36216106e-07,3.21371520e-04,-3.73449578e-06,9.48269192e-08,6.33984057e-01,9.26109732e-02,1.99741286e-02,2.99821002e+00,5.19492016e-06,4.146e-16,1.332e-15
6.1800,26.135581,14.150931,19.946831,12.224592,1.626841,0.246872,1.843358,-1.555986,1.188195,-4.48738963e-04,1.04402093e-05,-3.01411381e-08,3.44514539e-04,-6.10368336e-06,4.68978356e-08,6.33980435e-01,9.26069078e-02,2.00258748e-02,2.99816742e+00,5.19948969e-06,6.401e-16,8.882e-16
6.2000,26.167851,14.196877,19.942584,12.263902,1.626876,0.246202,1.843403,-1.616046,1.243778,-4.69365406e-04,7.77972492e-06,2.10890411e-07,3.62409619e-04,-4.76307874e-06,-1.03630088e-07,6.33976727e-01,9.26028219e-02,2.00781665e-02,2.99812441e+00,5.20211736e-06,1.527e-16,2.220e-15
6.2200,26.200164,14.242819,19.938294,12.303206,1.626902,0.245528,1.843453,-1.637360,1.272107,-4.82368052e-04,6.81083885e-07,-1.75427976e-07,3.74781504e-04,-5.28120433e-07,1.19892606e-07,6.33970453e-01,9.25981032e-02,2.01440918e-02,2.99807159e+00,5.20452807e-06,1.041e-16,3.109e-15
6.2400,26.232518,14.288756,19.933961,12.342501,1.626914,0.244850,1.843512,-1.629320,1.278627,-4.87549361e-04,-6.65509762e-06,4.22789192e-08,3.81443065e-04,4.09444926e-06,5.22701960e-09,6.33960905e-01,9.25925734e-02,2.02274820e-02,2.99800619e+00,5.20627494e-06,3.539e-16,1.332e-15
6.2600,26.264915,14.334688,19.929585,12.381790,1.626920,0.244169,1.843574,-1.608640,1.273458,-4.84835984e-04,-9.92209629e-06,1.65095774e-07,3.82297042e-04,6.38991056e-06,-7.87614309e-08,6.33949718e-01,9.25866360e-02,2.03197350e-02,2.99793442e+00,5.20671607e-06,6.418e-16,1.332e-15
6.2800,26.297352,14.380615,19.925166,12.421072,1.626924,0.243489,1.843637,-1.583188,1.261975,-4.74280144e-04,-7.23486422e-06,-1.91829669e-07,3.77337359e-04,5.02985230e-06,1.31949569e-07,6.33938253e-01,9.25806322e-02,2.04135550e-02,2.99786156e+00,5.20743356e-06,6.384e-16,1.776e-15
6.3000,26.329831,14.426536,19.920704,12.460347,1.626936,0.242813,1.843695,-1.544215,1.239394,-4.56058775e-04,-2.17051356e-07,1.06529708e-07,3.66649081e-04,8.40655590e-07,-3.31389455e-08,6.33928944e-01,9.25751683e-02,2.04959452e-02,2.99779696e+00,5.21019931e-06,6.072e-16,5.551e-16
6.3200,26.362352,14.472453,19.916199,12.499614,1.626963,0.242141,1.843744,-1.481900,1.199695,-4.30470960e-04,6.97894925e-06,1.05334047e-07,3.50406751e-04,-3.69837725e-06,-4.59120343e-08,6.33923342e-01,9.25706336e-02,2.05585295e-02,2.99774663e+00,5.21454764e-06,4.580e-16,1.776e-15
6.3400,26.394914,14.518365,19.911651,12.538873,1.626999,0.241473,1.843787,-1.383301,1.134861,-3.97931296e-04,1.01289159e-05,-1.85462665e-07,3.28872533e-04,-5.92200506e-06,1.30320481e-07,6.33920109e-01,9.25667033e-02,2.06082606e-02,2.99770564e+00,5.21972071e-06,1.627e-15,3.553e-15
6.3600,26.427517,14.564272,19.907061,12.578125,1.627040,0.240804,1.843827,-1.240907,1.039807,-3.58962322e-04,7.41614620e-06,1.56637058e-07,3.02392369e-04,-4.54395833e-06,-6.39619576e-08,6.33918004e-01,9.25630693e-02,2.06517414e-02,2.99766922e+00,5.22697685e-06,3.123e-16,1.332e-15
6.3800,26.460161,14.610174,19.902427,12.617369,1.627080,0.240134,1.843868,-1.066076,0.920909,-3.14186472e-04,4.78280442e-07,3.98738453e-08,2.71390169e-04,-4.00915069e-07,-8.44268864e-09,6.33915492e-01,9.25593507e-02,2.06971505e-02,2.99763154e+00,5.23761555e-06,1.287e-15,4.441e-16
6.4000,26.492846,14.656071,19.897751,12.656605,1.627113,0.239461,1.843913,-0.873845,0.787542,-2.64315732e-04,-6.58042727e-06,-1.57574056e-07,2.36361260e-04,4.05517285e-06,1.16677465e-07,6.33911163e-01,9.25551976e-02,2.07520006e-02,2.99758719e+00,5.25068469e-06,9.142e-16,4.441e-16
6.4200,26.525572,14.701963,19.893033,12.695833,1.627144,0.238785,1.843958,-0.678820,0.649122,-2.10141632e-04,-9.61708245e-06,1.88440979e-07,1.97863726e-04,6.20786899e-06,-8.42115080e-08,6.33906525e-01,9.25509807e-02,2.08083358e-02,2.99754186e+00,5.26491980e-06,2.776e-16,4.441e-16
6.4400,26.558339,14.747850,19.888271,12.735053,1.627182,0.238112,1.843999,-0.493577,0.514108,-1.52524012e-04,-6.88174418e-06,-2.42946578e-08,1.56508846e-04,4.81219365e-06,2.89965989e-08,6.33903535e-01,9.25471876e-02,2.08556686e-02,2.99750306e+00,5.28099189e-06,8.136e-16,2.665e-15
6.4600,26.591145,14.793732,19.883467,12.774266,1.627233,0.237442,1.844032,-0.313309,0.380619,-9.23768492e-05,-2.50950241e-08,-1.13471402e-07,1.12951766e-04,7.14509258e-07,9.25856385e-08,6.33903591e-01,9.25441696e-02,2.08864375e-02,2.99747623e+00,5.29959822e-06,7.633e-17,2.220e-15
6.4800,26.623993,14.839609,19.878620,12.813469,1.627301,0.236778,1.844054,-0.126563,0.242096,-3.06538824e-05,6.89666023e-06,1.98811430e-07,6.78810450e-05,-3.66049087e-06,-9.29978452e-08,6.33908268e-01,9.25423196e-02,2.08921884e-02,2.99746740e+00,5.31929231e-06,6.817e-16,1.776e-15
6.5000,26.656880,14.885482,19.873730,12.852664,1.627385,0.236117,1.844067,0.073751,0.094248,3.16673121e-05,9.82086179e-06,-8.06564388e-08,2.20082110e-05,-5.74446529e-06,6.21959248e-08,6.33916586e-01,9.25413987e-02,2.08780692e-02,2.99747294e+00,5.33843581e-06,7.598e-16,1.332e-15
6.5200,26.689808,14.931350,19.868799,12.891851,1.627475,0.235456,1.844076,0.293033,-0.066237,9.36024198e-05,7.06281101e-06,-5.85123641e-08,-2.39426073e-05,-4.33287331e-06,6.16338512e-08,6.33926312e-01,9.25408535e-02,2.08559941e-02,2.99748433e+00,5.35738538e-06,8.119e-16,1.332e-15
6.5400,26.722777,14.977214,19.863825,12.931028,1.627566,0.234794,1.844084,0.522082,-0.233985,1.54175523e-04,2.85339754e-07,1.88922788e-07,-6.92464402e-05,-2.81159436e-07,-8.94495524e-08,6.33936277e-01,9.25403897e-02,2.08322927e-02,2.99749703e+00,5.37661243e-06,9.315e-16,4.441e-16
6.5600,26.755785,15.023074,19.858808,12.970197,1.627653,0.234129,1.844094,0.741432,-0.396829,2.12434135e-04,-6.50320870e-06,-1.22777016e-07,-1.13189097e-04,4.01318772e-06,8.84591055e-08,6.33945203e-01,9.25396884e-02,2.08138138e-02,2.99750610e+00,5.39463697e-06,9.038e-16,3.109e-15
6.5800,26.788833,15.068929,19.853750,13.009356,1.627739,0.233462,1.844106,0.937856,-0.545804,2.67463805e-04,-9.31928617e-06,9.93322195e-10,-1.55078610e-04,6.02922558e-06,2.77679057e-08,6.33953612e-01,9.25388755e-02,2.07978462e-02,2.99751348e+00,5.40997613e-06,3.452e-16,8.882e-16
6.6000,26.821921,15.114779,19.848648,13.048507,1.627832,0.232796,1.844112,1.101582,-0.674069,3.18400824e-04,-6.54189658e-06,1.60711314e-07,-1.94257023e-04,4.60202816e-06,-7.50692553e-08,6.33963865e-01,9.25385358e-02,2.07718277e-02,2.99752811e+00,5.42322208e-06,1.665e-16,4.441e-16
6.6200,26.855049,15.160625,19.843505,13.087648,1.627936,0.232134,1.844111,1.233863,-0.781371,3.64445857e-04,1.54935062e-07,-1.47932047e-07,-2.30110584e-04,5.95576620e-07,1.04759596e-07,6.33977075e-01,9.25389494e-02,2.07297627e-02,2.99755434e+00,5.43515304e-06,5.274e-16,1.776e-15
6.6400,26.888216,15.206467,19.838319,13.126780,1.628056,0.231477,1.844101,1.349005,-0.875783,4.04877274e-04,6.81056132e-06,5.75065212e-08,-2.62078908e-04,-3.61978396e-06,-5.77185960e-09,6.33993914e-01,9.25402835e-02,2.06680852e-02,2.99759473e+00,5.44475307e-06,2.845e-16,8.882e-16
6.6600,26.921423,15.252304,19.833092,13.165902,1.628188,0.230823,1.844083,1.455866,-0.962802,4.39062646e-04,9.51948601e-06,1.18105923e-07,-2.89663677e-04,-5.56980216e-06,-5.22651588e-08,6.34013951e-01,9.25424324e-02,2.05891111e-02,2.99764766e+00,5.45111876e-06,5.603e-16,3.553e-15
6.6800,26.954669,15.298138,19.827822,13.205015,1.628323,0.230168,1.844064,1.557286,-1.044296,4.66470019e-04,6.72297997e-06,-1.54062592e-07,-3.12435646e-04,-4.12832188e-06,1.10320740e-07,6.34034559e-01,9.25447431e-02,2.05068635e-02,2.99770309e+00,5.45539234e-06,1.874e-16,4.441e-16
6.7000,26.987955,15.343967,19.822511,13.244117,1.628453,0.229510,1.844047,1.649059,-1.117863,4.86676563e-04,1.05352954e-07,1.06028976e-07,-3.30041202e-04,-1.67336183e-07,-3.47610455e-08,6.34054035e-01,9.25467872e-02,2.04305157e-02,2.99775440e+00,5.45885967e-06,2.082e-16,4.441e-16
6.7200,27.021280,15.389792,19.817157,13.283210,1.628576,0.228849,1.844034,1.714063,-1.173072,4.99373988e-04,-6.42021166e-06,6.74468221e-08,-3.42208497e-04,3.96990549e-06,-2.34524719e-08,6.34071770e-01,9.25484082e-02,2.03633972e-02,2.99779914e+00,5.46104475e-06,2.220e-16,1.332e-15
6.7400,27.054643,15.435613,19.811761,13.322292,1.628693,0.228185,1.844025,1.739121,-1.201194,5.04372988e-04,-9.02515885e-06,-1.41449410e-07,-3.48751733e-04,5.85516426e-06,1.05396383e-07,6.34087686e-01,9.25495842e-02,2.03059529e-02,2.99783696e+00,5.46155200e-06,1.287e-15,1.332e-15
6.7600,27.088046,15.481429,19.806323,13.361365,1.628809,0.227522,1.844015,1.721167,-1.199601,5.01605076e-04,-6.21160692e-06,1.41416080e-07,-3.49574513e-04,4.40020988e-06,-5.67136042e-08,6.34103788e-01,9.25508101e-02,2.02475948e-02,2.99787544e+00,5.46186711e-06,8.622e-16,1.776e-15
6.7800,27.121487,15.527241,19.800843,13.400428,1.628933,0.226862,1.844002,1.663062,-1.169504,4.91122772e-04,3.26781056e-07,1.38278970e-08,-3.44671603e-04,4.84555204e-07,7.25704017e-09,6.34121714e-01,9.25524942e-02,2.01796148e-02,2.99792085e+00,5.46346974e-06,2.567e-16,1.776e-15
6.8000,27.154967,15.573049,19.795321,13.439481,1.629063,0.226204,1.843984,1.579885,-1.119738,4.73099788e-04,6.72407734e-06,-1.13456911e-07,-3.34128198e-04,-3.57558289e-06,9.06277466e-08,6.34141392e-01,9.25546207e-02,2.01023709e-02,2.99797296e+00,5.46600768e-06,3.886e-16,2.220e-15
6.8200,27.188485,15.618852,19.789757,13.478524,1.629198,0.225548,1.843963,1.486701,-1.059861,4.47828705e-04,9.22755782e-06,1.60439788e-07,-3.18118203e-04,-5.39732403e-06,-6.98763748e-08,6.34162392e-01,9.25570815e-02,2.00181969e-02,2.99803011e+00,5.46909503e-06,6.002e-16,2.665e-15
6.8400,27.222041,15.664650,19.784152,13.517556,1.629330,0.224892,1.843943,1.386811,-0.992581,4.15716778e-04,6.39882610e-06,-3.63487799e-08,-2.96901111e-04,-3.92951864e-06,3.67820160e-08,6.34182658e-01,9.25593646e-02,1.99380067e-02,2.99808442e+00,5.47403045e-06,1.410e-15,1.776e-15
6.8600,27.255636,15.710444,19.778504,13.556578,1.629450,0.224231,1.843931,1.278333,-0.917206,3.77280279e-04,-6.00047294e-08,-7.32132762e-08,-2.70817333e-04,-5.87263389e-08,6.88560906e-08,6.34199883e-01,9.25608919e-02,1.98740843e-02,2.99812698e+00,5.48195500e-06,2.220e-16,1.332e-15
6.8800,27.289268,15.756234,19.772814,13.595590,1.629556,0.223566,1.843927,1.150797,-0.827726,3.33135222e-04,-6.33006927e-06,1.62891512e-07,-2.40283342e-04,3.92577719e-06,-7.28523952e-08,6.34213818e-01,9.25615954e-02,1.98278344e-02,2.99815671e+00,5.49212353e-06,3.574e-16,1.776e-15
6.9000,27.322938,15.802018,19.767082,13.634592,1.629650,0.222898,1.843931,0.991590,-0.716339,2.83986574e-04,-8.73335805e-06,-7.76510204e-08,-2.05785498e-04,5.68583170e-06,6.21728661e-08,6.34224804e-01,9.25615577e-02,1.97974713e-02,2.99817487e+00,5.50370081e-06,1.216e-15,1.776e-15
6.9200,27.356646,15.847797,19.761308,13.673583,1.629737,0.222229,1.843938,0.801290,-0.582929,2.30616742e-04,-5.88964803e-06,-2.62741285e-08,-1.67872374e-04,4.20651811e-06,4.25282941e-08,6.34234204e-01,9.25611168e-02,1.97757972e-02,2.99818663e+00,5.51743500e-06,3.400e-16,2.220e-16
6.9400,27.390390,15.893570,19.755491,13.712565,1.629825,0.221562,1.843944,0.587988,-0.432340,1.73872288e-04,4.91338416e-07,1.48709418e-07,-1.27146487e-04,3.80959347e-07,-6.65924594e-08,6.34244146e-01,9.25608017e-02,1.97515612e-02,2.99820012e+00,5.53387134e-06,5.048e-16,2.220e-16
6.9600,27.424172,15.939339,19.749633,13.751537,1.629916,0.220898,1.843949,0.365631,-0.273259,1.14651139e-04,6.63759043e-06,-1.06973702e-07,-8.42543087e-05,-3.52840950e-06,8.04328668e-08,6.34254764e-01,9.25606501e-02,1.97239703e-02,2.99821594e+00,5.55173588e-06,2.810e-16,1.776e-15
6.9800,27.457991,15.985101,19.743732,13.790498,1.630005,0.220235,1.843954,0.152365,-0.117351,5.38896410e-05,8.94465402e-06,2.16397214e-08,-3.98753288e-05,-5.22754504e-06,1.46246739e-08,6.34265170e-01,9.25604415e-02,1.96977064e-02,2.99823073e+00,5.56974789e-06,2.828e-16,2.220e-15
7.0000,27.491847,16.030859,19.737790,13.829449,1.630087,0.219570,1.843964,-0.045473,0.030406,-7.45208374e-06,6.08914237e-06,1.20922606e-07,5.28871212e-06,-3.73694460e-06,-5.20224037e-08,6.34274092e-01,9.25598577e-02,1.96795220e-02,2.99823958e+00,5.58824204e-06,1.148e-15,8.882e-16
7.0200,27.525739,16.076610,19.731805,13.868390,1.630155,0.218901,1.843982,-0.231473,0.171357,-6.84047346e-05,-2.12452870e-07,-1.21079925e-07,5.05252189e-05,4.41734486e-08,9.06658433e-08,6.34279382e-01,9.25583628e-02,1.96807770e-02,2.99823427e+00,5.60742317e-06,2.914e-16,1.332e-15
7.0400,27.559668,16.122356,19.725778,13.907321,1.630205,0.218227,1.844010,-0.412384,0.309126,-1.28005413e-04,-6.23482933e-06,6.60604470e-08,9.51217951e-05,3.88007294e-06,-1.12379425e-08,6.34280576e-01,9.25558369e-02,1.97040133e-02,2.99821292e+00,5.62585487e-06,1.308e-15,1.776e-15
