sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
168,1.68,0.002376287167108012,-7.81362174262448e-05,-0.00015771630883338998,0.996618665642394,0.02949851185396018,-0.06951368333301189,0.032387048662290294,3.143595069418819,-8.074928757159618,3.500621373288812,9.426145411920855,0.0054622101240741254,-9.790961366939598e-05,-0.001261988045058926,0.12098817071108156,-0.15217079959307608,0.14688384920450992,2.1502175640489518e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
169,1.69,0.002432500060991968,-7.494621542764053e-05,-0.0001626386406989808,0.9965231972647992,0.03007898031377758,-0.07027273955600363,0.03314384304391479,3.2020374929431297,-8.16652862090282,3.5812072021405887,9.558363911170497,0.005546357264439941,-0.00010162872210631254,-0.001296257879395228,0.1227523161286224,-0.15166354240951865,0.14886132063392973,1.3830000636368654e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
170,1.7,0.0024895982254181975,-7.162675467988721e-05,-0.0001676944990185575,0.9964258203457099,0.03066743457090012,-0.07102907218148378,0.033911117797205945,3.2612113502023563,-8.257973079076052,3.6628738764337396,9.69137176886954,0.0056306949636937,-0.00010574119320724144,-0.0013310714311325627,0.12452497451824146,-0.1511185972215185,0.15082932709439753,1.4575806907002335e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
171,1.71,0.0025475846442784655,-6.817681968907385e-05,-0.0001728865612386566,0.9963265165243981,0.03126390104440173,-0.07178248744671258,0.03468883765430484,3.321118884207333,-8.34924358649343,3.7456168184098635,9.825161745694178,0.005715197698984149,-0.00011026034720462763,-0.0013664233516968523,0.1263056437593787,-0.15053609579708896,0.1527869841414579,7.61897186174398e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
172,1.72,0.0026064620637754493,-6.459545625423593e-05,-0.00017821751799770475,0.996225267704434,0.03186840367995023,-0.0725327921226999,0.035476962961984326,3.381762171031369,-8.440321680042176,3.8294310015619337,9.959726465142946,0.005799839623857224,-0.00011519946386446456,-0.0014023077394619248,0.1280938087273587,-0.14991619138390852,0.1547334089956065,8.860684955981728e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
173,1.73,0.0026662329889801362,-6.0881773115652256e-05,-0.00018369007154030794,0.9961220560662523,0.032480963896098655,-0.07327979362161396,0.036275449680138384,3.443143116228606,-8.531188988554861,3.9143109517574457,10.095058412045766,0.0058845945814345125,-0.0001205717647782042,-0.0014387181342402089,0.12988894160086945,-0.14925905867684208,0.15666772128315024,1.0956258591098089e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
174,1.74,0.002726899680495339,-5.7034943567276765e-05,-0.00018930693407862725,0.9960168640798865,0.03310160053221386,-0.07402330010423776,0.037084249383701924,3.505263451312285,-8.621827242604502,4.000250748720002,10.231149931071482,0.005969436117923012,-0.00012639039530667174,-0.0014756475124192028,0.1316905021871861,-0.14856489376320953,0.15858904377466015,1.0790203133828604e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
175,1.75,0.002788464151228154,-5.3054207030567796e-05,-0.000195070826101532,0.9959096745178664,0.03373032979812044,-0.07476312058736818,0.03790330926800511,3.568124730296345,-8.712218284212558,4.087244027867715,10.367993225240843,0.006054337496446948,-0.00013266840619985097,-0.001513088282765274,0.1334979382646833,-0.14783391404585752,0.1604965031200118,1.4769619455396795e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
176,1.76,0.0028509281632741875,-4.8938870586976985e-05,-0.00020098447463222003,0.9958004704682742,0.03436716522553833,-0.07549906505105275,0.038732572157566404,3.6317283263039384,-8.802344076458976,4.175283982506738,10.505580354445316,0.006139271711192476,-0.00013941873491705442,-0.0015510322829154135,0.13531068594215453,-0.14706635814413363,0.1623892305790227,9.788514429333237e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
177,1.77,0.00291429322491636,-4.4688310466360096e-05,-0.00020705061143499586,0.9956892353479528,0.035012117621391725,-0.07623094454555797,0.039571976518328084,3.6960754282466777,-8.892186712985044,4.264363366378294,10.643903233981563,0.006224211501855136,-0.0001466541866738616,-0.0015894707765765062,0.13712817003441158,-0.14626248577289805,0.16426636274670345,1.4296479124179332e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
178,1.78,0.002978560587741133,-4.030197348857221e-05,-0.0002132719711718971,0.995575952915857,0.035665195023067676,-0.07695857129796478,0.040421456473338405,3.761167037578601,-8.98172842737859,4.354474496557587,10.782953633105265,0.006309129368379893,-0.00015438741524287272,-0.0016283944514509532,0.138949804453618,-0.14542257759974886,0.16612704227216052,1.0500451862475693e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
179,1.79,0.0030437312438749585,-3.5779378455509306e-05,-0.00021965128950985884,0.9954606072865424,0.036326402655702236,-0.07768175881828496,0.0412809418218841,3.8270039651291223,-9.070951602432478,4.445609256702896,10.922723173609766,0.006393997585982931,-0.00016263090353663652,-0.0016677934179060645,0.14077499261577167,-0.14454693508067645,0.16797041857019937,1.1134708804900482e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
180,1.8,0.0031098059233431352,-3.112011749223653e-05,-0.00022619130118329102,0.9953431829437811,0.03699574289157657,-0.07840032200500553,0.04215035806199788,3.893586828020618,-9.159838779267929,4.537759100644071,11.063203328437305,0.006478788220443968,-0.0001713969440022564,-0.0017076572084036776,0.14260312786172633,-0.14363588027439406,0.16979564852470144,1.801441632774288e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
181,1.81,0.0031767850915464186,-2.6323857341219192e-05,-0.00023289473803581886,0.9952236647543173,0.03767321521156166,-0.07911407725005479,0.043029626415784845,3.960916046664132,-9.248372666321917,4.630915056244904,11.204385420301499,0.006563473143657632,-0.00018069761885808325,-0.0017479747777052158,0.1444335938921181,-0.14268975563563632,0.17160189718286656,1.3882123939089715e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
182,1.82,0.003244668946871612,-2.139034058421811e-05,-0.0002397643269780083,0.9951020379817196,0.038358816168746,-0.07982284254281212,0.04391866385884503,4.0289918418341335,-9.336536148163809,4.725067729685584,11.34626062036899,0.0066480240494317,-0.00019054478020396926,-0.0017887345038660228,0.14626576521552995,-0.14170892378774386,0.17338833843943474,1.8201374758242456e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
183,1.83,0.0033134574184308686,-1.6319386813687842e-05,-0.0002468027879249871,0.9949782883003367,0.0390525393544772,-0.08052643757328219,0.04481738315269321,4.097814231854505,-9.424312294154669,4.820207310033985,11.488819946983424,0.00673241246952,-0.00020095003003732436,-0.001829924190031501,0.14809900760921454,-0.14069376727489327,0.17515415571002677,8.60569723455139e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
184,1.84,0.003383150163927413,-1.1110893743064796e-05,-0.0002540128316943116,0.9948524018093552,0.039754375366525097,-0.08122468383434803,0.04572569288031516,4.167383029857288,-9.511684366941903,4.9163235741232425,11.632054264428994,0.006816609789876942,-0.00021192470020831836,-0.0018715310670464154,0.14993267859166276,-0.1396446882943587,0.1768985425927686,1.7843214226464774e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
185,1.85,0.0034537465676552424,-5.764838251975998e-06,-0.0002613971578639766,0.9947243650469362,0.04046431177962775,-0.08191740472291924,0.04664349748499136,4.23769784114044,-9.598635830772942,5.0134058917474595,11.775954281750389,0.0069005872671207835,-0.00022347983234801433,-0.0019135417968868013,0.15176612790629976,-0.13856210840922895,0.1786207035173929,1.7857543758115021e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
186,1.86,0.003525245738634278,-2.812773650323017e-07,-0.00026895845259459426,0.9945941650044229,0.04118233311846194,-0.08260442563988926,0.04757069731230315,4.3087580606273885,-9.68515035962162,5.1114432311641345,11.92051055163298,0.006984316045191828,-0.00023562615780440847,-0.0019559424769228506,0.15359869801555492,-0.1374464682420269,0.1803198543810387,8.549564896564726e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
187,1.87,0.003597646508882365,5.339650837688103e-06,-0.00027669938641801774,0.9944617891406077,0.041908420833063315,-0.08328557408881454,0.04850718865526077,4.380562870429327,-9.771211845120751,5.210424164894817,12.065713469345395,0.007067767172191915,-0.00024837407762134207,-0.001998718645019486,0.15542972460455753,-0.13629822714971404,0.18199522317000075,1.6715570741469e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
188,1.8800000000000001,0.003670947431825516,1.109772638036019e-05,-0.00028462261199468095,0.9943272253960422,0.04264255327672086,-0.083960679773228,0.04945286380249195,4.4531112375115285,-9.856804404294625,5.31033687581561,12.21155327175468,0.007150911617390814,-0.0002617336425964075,-0.0020418552854795336,0.15725853709367657,-0.13511786288058292,0.1836460505667112,8.069727767687918e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
189,1.8900000000000001,0.003745146780847797,1.6992646623230576e-05,-0.00029273076184193003,0.9941904622073833,0.04338470568637149,-0.08462957469249983,0.050407611089430454,4.526401911465338,-9.941912387085166,5.411169163529155,12.358020036412176,0.007233720288385058,-0.0002757145334543009,-0.0020853368358330795,0.15908445915912514,-0.13390587121357297,0.18527159054127074,1.1020615097076934e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
190,1.9000000000000001,0.0038202425479822557,2.302402556842827e-05,-0.0003010264460356188,0.994051488521756,0.04413485016551907,-0.08529209323615801,0.05137131495244342,4.600433422387747,-10.026520383665826,5.512908451009786,12.505103680719703,0.00731616404839447,-0.0002903260411720304,-0.0021291471944747224,0.1609068092608361,-0.1326627655805642,0.18687111092687683,1.2259292154802894e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
191,1.9100000000000001,0.0038962324427442843,2.9191393241661848e-05,-0.0003095122498872424,0.9939102938111224,0.044892955669703506,-0.08594807227658129,0.05234385598583665,4.675204078870874,-10.110613231537512,5.615541791513601,12.652793961178721,0.0073982137336810645,-0.00030557704749352215,-0.0021732697291489173,0.162724901176804,-0.13138907667222663,0.18844389397853084,9.23200537277684e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
192,1.92,0.003973113891108819,3.549419515169702e-05,-0.0003181907315988826,0.9937668680866398,0.04565898799454454,-0.08659735125997713,0.053325111001676584,4.750711966103944,-10.194176022400507,5.719055875745219,12.801080472727772,0.007479840171075104,-0.0003214760056705446,-0.0022176872862816324,0.1645380445430917,-0.1300853520280267,0.18998923691444486,1.3705687799317584e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
193,1.93,0.004050884034632777,4.193179182950965e-05,-0.00032706441989823886,0.9936212019129925,0.04643290976638552,-0.08723977229555709,0.054314953092368425,4.826954944090765,-10.277194108797001,5.823437039273141,12.949952648173312,0.00756101419559265,-0.00033803092146770467,-0.0022623822011550525,0.16634554539868687,-0.1287521556110086,0.19150645243960004,1.63919895039437e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
194,1.94,0.004129539729724113,4.850345844900629e-05,-0.0003361358116560172,0.993473286422681,0.047214680435561825,-0.08787518024282195,0.05531325169592866,4.90393064598595,-10.359653110518837,5.928671270185506,13.09939975771872,0.007641706668128583,-0.0003552493344687864,-0.002307336308920249,0.16814670673439996,-0.12739006736798647,0.1929948692509443,1.2460931360939222e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
195,1.95,0.004209077547058916,5.520838453120906e-05,-0.00034540736948795244,0.9933231133302513,0.048004256272319155,-0.08850342279686925,0.05631987266389147,4.981636476553584,-10.441538920775033,6.034744216978303,13.24941090859653,0.0077218884932092665,-0.00037313829972203974,-0.0023525309564407446,0.16994082904498906,-0.12599968277579987,0.19445383252375897,1.1985067415042054e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
196,1.96,0.004289493771147922,6.204567373379727e-05,-0.0003548815193437367,0.9931706749464475,0.04880159036540643,-0.08912435057163508,0.05733467833178753,5.0600696107522705,-10.522837712113907,6.141641196667984,13.399975044808269,0.0078015306367883565,-0.00039170436976170925,-0.0023979470149584755,0.17172721088370763,-0.12458161237429823,0.19588270437875444,2.1294437264232218e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
197,1.97,0.004370784400050869,6.901434371307855e-05,-0.0003645606480943517,0.9930159641922688,0.04960663262325915,-0.08973781718113379,0.05835752759195048,5.139226992439406,-10.603535942110586,6.249347203099822,13.551080946976768,0.007880604144069348,-0.00041095357704287234,-0.00244356489357166,0.17350514941846307,-0.12313648128673495,0.19728086432949307,1.480123008283465e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
198,1.98,0.004452945145232634,7.611332606378218e-05,-0.00037444710111812047,0.9928589746129207,0.05041932977758086,-0.09034367931872937,0.05938827596852647,5.219105333174124,-10.683620358826845,6.357846915438552,13.702717232307192,0.007959080157338403,-0.0004308914168262703,-0.0024893645535122204,0.17527394098879429,-0.12166492872825813,0.19864770970977919,1.1314417209116447e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
199,1.99,0.004535971431583602,8.334146638412396e-05,-0.00038454317986119933,0.9926997003916318,0.05123962538998425,-0.09094179683363827,0.060426775695282466,5.299701111194562,-10.763078005964138,6.467124706905995,13.854872354672212,0.008036929933790604,-0.00045152283054974957,-0.0025353255232089793,0.17703288166287304,-0.12016760750319952,0.1999826560806863,1.2277382082662503e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
200,2.0,0.004619858397583398,9.069752439499801e-05,-0.0003948511394158114,0.992538136363323,0.05206745986101435,-0.09153203280548643,0.061472875795254046,5.381010570498005,-10.841896227800477,6.577164653657371,14.007534604817607,0.008114124863332753,-0.00047285218972177085,-0.0025814269141205943,0.17878126779374637,-0.11864518349186662,0.20128513761693131,1.763135426591212e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
201,2.0100000000000002,0.004704600895613737,9.818017415515636e-05,-0.00040537318609523026,0.9923742780281088,0.05290277044174776,-0.09211425361649371,0.06252642216258429,5.46302972004651,-10.920062673870417,6.687950543836247,14.160692110694615,0.008190636486345985,-0.0004948832803725634,-0.0026276474373210846,0.18051839657405372,-0.11709833512754979,0.2025546074723446,1.1376665187738385e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
202,2.02,0.004790193492423759,0.00010578800436511008,-0.0004161114750141934,0.9922081215646117,0.05374549124801794,-0.09268832902120956,0.06358725764640503,5.5457543331077535,-10.99756530338486,6.799465886790042,14.314332837921357,0.008266436511391112,-0.0005176192880971199,-0.0026739654208183545,0.1822435665884563,-0.11552775286446547,0.20379053812421447,1.3321275794084256e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
203,2.0300000000000002,0.004876630469747381,0.0001135195187595569,-0.0004270681076776818,0.9920396638430692,0.05459555327723048,-0.09325413221376255,0.06465522213666616,5.629179946730387,-11.074392389390766,6.911693922435237,14.46844459037668,0.008341496832839615,-0.0005410627837241344,-0.0027203588275851952,0.18395607836303662,-0.11393413863734929,0.20499242169632778,2.0726860549052714e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
204,2.04,0.004963905825072072,0.0001213731365882452,-0.0004382451295809129,0.9918689024382181,0.05545288442773194,-0.0938115398925842,0.06573015265181797,5.713301861353403,-11.150532522671375,7.024617630761375,14.623015010926803,0.008415789548413445,-0.0005652157096432743,-0.0027668052742799033,0.18565523491093996,-0.11231820531342718,0.2061597702605559,1.3540847434216997e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
205,2.05,0.005052013272558638,0.0001293471931851999,-0.00044964452782341667,0.9916958356419299,0.05631740952069721,-0.09436043232256837,0.06681188342825425,5.79811514054952,-11.225974615387521,7.138219741463422,14.778031582291762,0.008489286976616483,-0.000590079366823221,-0.002813282050632602,0.18734034227354465,-0.11068067613747984,0.2072921161168797,8.335702806293285e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
206,2.06,0.00514094624411143,0.00013743994062621892,-0.00046126822874004023,0.9915204624755808,0.05718905032449872,-0.09490069339462738,0.0679002460114209,5.883614610902582,-11.300707904460003,7.252482743691728,14.933481628050872,0.008561961674040785,-0.0006156544025506839,-0.002859766139471403,0.1890107100564705,-0.10902228417072614,0.2083890120517681,2.0174319419219792e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
207,2.07,0.00523069789059848,0.00014564954847455942,-0.0004731180955517423,0.9913427827021368,0.05806772558152168,-0.09543221068260536,0.06899506934849689,5.9697948620194765,-11.37472195469403,7.3673888959091975,15.089352313790151,0.008633786452530599,-0.0006419407989204732,-0.0029062342373611513,0.19066565195974747,-0.10734377172424041,0.2094500315748712,1.6105858852748456e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
208,2.08,0.005321261083221108,0.00015397410461473522,-0.00048519592603904016,0.9911627968379322,0.05895335103739046,-0.09595487549751096,0.07009617988255436,6.056650246677252,-11.448006661645667,7.4829202358453095,15.2456306483934,0.008704734396187425,-0.0006689378621051082,-0.002952662775826128,0.1923044863014938,-0.10564588978761438,0.21047476913401258,9.971265385044721e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
