sample_index,t_s,target_x_m,target_y_m,target_z_m,target_q_x,target_q_y,target_q_z,target_q_w,target_wx_rad_s,target_wy_rad_s,target_wz_rad_s,analytic_phase_deg,quaternion_norm_error,analytic_quaternion_error,collision_detected_backend_field,collision_safety_interpretation,action,released_for_mission_gate
375,18.75000000000013,1.0,0.0,0.0,0.0,0.0,0.08172107413366825,0.9966552393091804,0.0,0.0,0.008726646259971648,9.375000000000066,0.0,5.525032997054197e-16,false,PROHIBITED,ABORT,false
376,18.800000000000132,1.0,0.0,0.0,0.0,0.0,0.08193850863004096,0.9966373868180367,0.0,0.0,0.008726646259971648,9.400000000000066,0.0,5.525032997054197e-16,false,PROHIBITED,ABORT,false
377,18.850000000000133,1.0,0.0,0.0,0.0,0.0,0.08215593922642976,0.9966194868904698,0.0,0.0,0.008726646259971648,9.425000000000068,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
378,18.900000000000134,1.0,0.0,0.0,0.0,0.0,0.08237336591248574,0.9966015395273318,0.0,0.0,0.008726646259971648,9.450000000000067,0.0,5.389157964038493e-16,false,PROHIBITED,ABORT,false
379,18.950000000000134,1.0,0.0,0.0,0.0,0.0,0.08259078867786013,0.9965835447294769,0.0,0.0,0.008726646259971648,9.475000000000067,0.0,5.525032997054197e-16,false,PROHIBITED,ABORT,false
380,19.000000000000135,1.0,0.0,0.0,0.0,0.0,0.08280820751220438,0.9965655024977615,0.0,0.0,0.008726646259971648,9.500000000000068,0.0,5.85010898289606e-16,false,PROHIBITED,ABORT,false
381,19.050000000000136,1.0,0.0,0.0,0.0,0.0,0.08302562240517014,0.9965474128330445,0.0,0.0,0.008726646259971648,9.525000000000068,0.0,5.85010898289606e-16,false,PROHIBITED,ABORT,false
382,19.100000000000136,1.0,0.0,0.0,0.0,0.0,0.08324303334640921,0.9965292757361868,0.0,0.0,0.008726646259971648,9.55000000000007,0.0,5.978733960281817e-16,false,PROHIBITED,ABORT,false
383,19.150000000000137,1.0,0.0,0.0,0.0,0.0,0.0834604403255736,0.9965110912080514,0.0,0.0,0.008726646259971648,9.575000000000069,1.1102230246251565e-16,5.689893001203927e-16,false,PROHIBITED,ABORT,false
384,19.200000000000138,1.0,0.0,0.0,0.0,0.0,0.08367784333231552,0.9964928592495044,0.0,0.0,0.008726646259971648,9.600000000000069,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
385,19.25000000000014,1.0,0.0,0.0,0.0,0.0,0.08389524235628734,0.9964745798614132,0.0,0.0,0.008726646259971648,9.62500000000007,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
386,19.30000000000014,1.0,0.0,0.0,0.0,0.0,0.08411263738714163,0.9964562530446479,0.0,0.0,0.008726646259971648,9.65000000000007,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
387,19.35000000000014,1.0,0.0,0.0,0.0,0.0,0.08433002841453117,0.9964378788000808,0.0,0.0,0.008726646259971648,9.675000000000072,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
388,19.40000000000014,1.0,0.0,0.0,0.0,0.0,0.0845474154281089,0.9964194571285865,0.0,0.0,0.008726646259971648,9.70000000000007,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
389,19.45000000000014,1.0,0.0,0.0,0.0,0.0,0.08476479841752796,0.9964009880310417,0.0,0.0,0.008726646259971648,9.72500000000007,0.0,6.23728986632994e-16,false,PROHIBITED,ABORT,false
390,19.500000000000142,1.0,0.0,0.0,0.0,0.0,0.0849821773724417,0.9963824715083254,0.0,0.0,0.008726646259971648,9.750000000000071,0.0,5.828670879282072e-16,false,PROHIBITED,ABORT,false
391,19.550000000000143,1.0,0.0,0.0,0.0,0.0,0.08519955228250366,0.9963639075613192,0.0,0.0,0.008726646259971648,9.775000000000071,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
392,19.600000000000144,1.0,0.0,0.0,0.0,0.0,0.08541692313736753,0.9963452961909065,0.0,0.0,0.008726646259971648,9.800000000000072,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
393,19.650000000000144,1.0,0.0,0.0,0.0,0.0,0.08563428992668724,0.9963266373979731,0.0,0.0,0.008726646259971648,9.825000000000072,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
394,19.700000000000145,1.0,0.0,0.0,0.0,0.0,0.0858516526401169,0.9963079311834071,0.0,0.0,0.008726646259971648,9.850000000000072,0.0,5.551115123125783e-16,false,PROHIBITED,ABORT,false
395,19.750000000000146,1.0,0.0,0.0,0.0,0.0,0.08606901126731081,0.996289177548099,0.0,0.0,0.008726646259971648,9.875000000000073,0.0,5.412337245047638e-16,false,PROHIBITED,ABORT,false
396,19.800000000000146,1.0,0.0,0.0,0.0,0.0,0.08628636579792345,0.9962703764929413,0.0,0.0,0.008726646259971648,9.900000000000073,0.0,5.551115123125783e-16,false,PROHIBITED,ABORT,false
397,19.850000000000147,1.0,0.0,0.0,0.0,0.0,0.08650371622160954,0.9962515280188289,0.0,0.0,0.008726646259971648,9.925000000000074,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
398,19.900000000000148,1.0,0.0,0.0,0.0,0.0,0.08672106252802395,0.9962326321266588,0.0,0.0,0.008726646259971648,9.950000000000074,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
399,19.95000000000015,1.0,0.0,0.0,0.0,0.0,0.08693840470682176,0.9962136888173305,0.0,0.0,0.008726646259971648,9.975000000000074,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
400,20.00000000000015,1.0,0.0,0.0,0.0,0.0,0.08715574274765826,0.9961946980917455,0.0,0.0,0.008726646259971648,10.000000000000075,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
401,20.05000000000015,1.0,0.0,0.0,0.0,0.0,0.08737307664018892,0.9961756599508079,0.0,0.0,0.008726646259971648,10.025000000000075,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
402,20.10000000000015,1.0,0.0,0.0,0.0,0.0,0.08759040637406941,0.9961565743954237,0.0,0.0,0.008726646259971648,10.050000000000075,0.0,5.689893001203927e-16,false,PROHIBITED,ABORT,false
403,20.15000000000015,1.0,0.0,0.0,0.0,0.0,0.08780773193895561,0.9961374414265014,0.0,0.0,0.008726646259971648,10.075000000000076,0.0,5.689893001203927e-16,false,PROHIBITED,ABORT,false
404,20.200000000000152,1.0,0.0,0.0,0.0,0.0,0.08802505332450358,0.9961182610449516,0.0,0.0,0.008726646259971648,10.100000000000076,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
405,20.250000000000153,1.0,0.0,0.0,0.0,0.0,0.0882423705203696,0.9960990332516872,0.0,0.0,0.008726646259971648,10.125000000000076,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
406,20.300000000000153,1.0,0.0,0.0,0.0,0.0,0.08845968351621013,0.9960797580476234,0.0,0.0,0.008726646259971648,10.150000000000077,0.0,5.828670879282072e-16,false,PROHIBITED,ABORT,false
407,20.350000000000154,1.0,0.0,0.0,0.0,0.0,0.08867699230168183,0.9960604354336776,0.0,0.0,0.008726646259971648,10.175000000000077,0.0,5.967448757360216e-16,false,PROHIBITED,ABORT,false
408,20.400000000000155,1.0,0.0,0.0,0.0,0.0,0.08889429686644161,0.9960410654107696,0.0,0.0,0.008726646259971648,10.200000000000077,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
409,20.450000000000156,1.0,0.0,0.0,0.0,0.0,0.0891115972001465,0.9960216479798213,0.0,0.0,0.008726646259971648,10.225000000000078,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
410,20.500000000000156,1.0,0.0,0.0,0.0,0.0,0.08932889329245376,0.9960021831417567,0.0,0.0,0.008726646259971648,10.250000000000078,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
411,20.550000000000157,1.0,0.0,0.0,0.0,0.0,0.0895461851330209,0.9959826708975025,0.0,0.0,0.008726646259971648,10.275000000000079,0.0,5.828670879282072e-16,false,PROHIBITED,ABORT,false
412,20.600000000000158,1.0,0.0,0.0,0.0,0.0,0.08976347271150557,0.9959631112479873,0.0,0.0,0.008726646259971648,10.300000000000079,0.0,5.967448757360216e-16,false,PROHIBITED,ABORT,false
413,20.65000000000016,1.0,0.0,0.0,0.0,0.0,0.08998075601756568,0.9959435041941422,0.0,0.0,0.008726646259971648,10.32500000000008,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
414,20.70000000000016,1.0,0.0,0.0,0.0,0.0,0.09019803504085927,0.9959238497369003,0.0,0.0,0.008726646259971648,10.35000000000008,0.0,5.797195660796456e-16,false,PROHIBITED,ABORT,false
415,20.75000000000016,1.0,0.0,0.0,0.0,0.0,0.09041530977104463,0.995904147877197,0.0,0.0,0.008726646259971648,10.37500000000008,0.0,5.689893001203927e-16,false,PROHIBITED,ABORT,false
416,20.80000000000016,1.0,0.0,0.0,0.0,0.0,0.09063258019778027,0.9958843986159703,0.0,0.0,0.008726646259971648,10.40000000000008,0.0,5.689893001203927e-16,false,PROHIBITED,ABORT,false
417,20.85000000000016,1.0,0.0,0.0,0.0,0.0,0.09084984631072487,0.9958646019541602,0.0,0.0,0.008726646259971648,10.42500000000008,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
418,20.900000000000162,1.0,0.0,0.0,0.0,0.0,0.09106710809953734,0.9958447578927085,0.0,0.0,0.008726646259971648,10.450000000000081,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
419,20.950000000000163,1.0,0.0,0.0,0.0,0.0,0.09128436555387678,0.9958248664325602,0.0,0.0,0.008726646259971648,10.475000000000081,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
420,21.000000000000163,1.0,0.0,0.0,0.0,0.0,0.09150161866340249,0.9958049275746619,0.0,0.0,0.008726646259971648,10.500000000000082,0.0,6.367167763562643e-16,false,PROHIBITED,ABORT,false
421,21.050000000000164,1.0,0.0,0.0,0.0,0.0,0.09171886741777399,0.9957849413199623,0.0,0.0,0.008726646259971648,10.525000000000082,0.0,6.245004513516506e-16,false,PROHIBITED,ABORT,false
422,21.100000000000165,1.0,0.0,0.0,0.0,0.0,0.09193611180665104,0.9957649076694132,0.0,0.0,0.008726646259971648,10.550000000000082,0.0,6.38378239159465e-16,false,PROHIBITED,ABORT,false
423,21.150000000000166,1.0,0.0,0.0,0.0,0.0,0.09215335181969357,0.9957448266239679,0.0,0.0,0.008726646259971648,10.575000000000083,0.0,6.342923343242401e-16,false,PROHIBITED,ABORT,false
424,21.200000000000166,1.0,0.0,0.0,0.0,0.0,0.09237058744656168,0.9957246981845822,0.0,0.0,0.008726646259971648,10.600000000000083,0.0,6.342923343242401e-16,false,PROHIBITED,ABORT,false
425,21.250000000000167,1.0,0.0,0.0,0.0,0.0,0.09258781867691575,0.9957045223522141,0.0,0.0,0.008726646259971648,10.625000000000083,0.0,6.342923343242401e-16,false,PROHIBITED,ABORT,false
426,21.300000000000168,1.0,0.0,0.0,0.0,0.0,0.09280504550041632,0.9956842991278239,0.0,0.0,0.008726646259971648,10.650000000000084,0.0,6.342923343242401e-16,false,PROHIBITED,ABORT,false
427,21.35000000000017,1.0,0.0,0.0,0.0,0.0,0.09302226790672419,0.9956640285123741,0.0,0.0,0.008726646259971648,10.675000000000084,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
428,21.40000000000017,1.0,0.0,0.0,0.0,0.0,0.09323948588550031,0.9956437105068296,0.0,0.0,0.008726646259971648,10.700000000000085,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
429,21.45000000000017,1.0,0.0,0.0,0.0,0.0,0.09345669942640589,0.9956233451121576,0.0,0.0,0.008726646259971648,10.725000000000085,0.0,6.38378239159465e-16,false,PROHIBITED,ABORT,false
430,21.50000000000017,1.0,0.0,0.0,0.0,0.0,0.09367390851910233,0.9956029323293272,0.0,0.0,0.008726646259971648,10.750000000000085,0.0,6.245004513516506e-16,false,PROHIBITED,ABORT,false
431,21.55000000000017,1.0,0.0,0.0,0.0,0.0,0.09389111315325124,0.9955824721593101,0.0,0.0,0.008726646259971648,10.775000000000086,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
432,21.600000000000172,1.0,0.0,0.0,0.0,0.0,0.09410831331851444,0.99556196460308,0.0,0.0,0.008726646259971648,10.800000000000086,0.0,6.38378239159465e-16,false,PROHIBITED,ABORT,false
433,21.650000000000173,1.0,0.0,0.0,0.0,0.0,0.09432550900455398,0.9955414096616132,0.0,0.0,0.008726646259971648,10.825000000000086,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
434,21.700000000000173,1.0,0.0,0.0,0.0,0.0,0.0945427002010321,0.9955208073358878,0.0,0.0,0.008726646259971648,10.850000000000087,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
435,21.750000000000174,1.0,0.0,0.0,0.0,0.0,0.09475988689761128,0.9955001576268846,0.0,0.0,0.008726646259971648,10.875000000000087,0.0,6.069846772046872e-16,false,PROHIBITED,ABORT,false
436,21.800000000000175,1.0,0.0,0.0,0.0,0.0,0.09497706908395417,0.9954794605355863,0.0,0.0,0.008726646259971648,10.900000000000087,0.0,6.069846772046872e-16,false,PROHIBITED,ABORT,false
437,21.850000000000176,1.0,0.0,0.0,0.0,0.0,0.09519424674972368,0.9954587160629781,0.0,0.0,0.008726646259971648,10.925000000000088,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
438,21.900000000000176,1.0,0.0,0.0,0.0,0.0,0.09541141988458293,0.9954379242100473,0.0,0.0,0.008726646259971648,10.950000000000088,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
439,21.950000000000177,1.0,0.0,0.0,0.0,0.0,0.09562858847819525,0.9954170849777836,0.0,0.0,0.008726646259971648,10.975000000000088,0.0,6.069846772046872e-16,false,PROHIBITED,ABORT,false
440,22.000000000000178,1.0,0.0,0.0,0.0,0.0,0.09584575252022416,0.9953961983671789,0.0,0.0,0.008726646259971648,11.000000000000089,0.0,6.069846772046872e-16,false,PROHIBITED,ABORT,false
441,22.05000000000018,1.0,0.0,0.0,0.0,0.0,0.09606291200033343,0.9953752643792272,0.0,0.0,0.008726646259971648,11.02500000000009,0.0,6.367167763562643e-16,false,PROHIBITED,ABORT,false
442,22.10000000000018,1.0,0.0,0.0,0.0,0.0,0.09628006690818702,0.9953542830149249,0.0,0.0,0.008726646259971648,11.05000000000009,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
443,22.15000000000018,1.0,0.0,0.0,0.0,0.0,0.09649721723344915,0.9953332542752708,0.0,0.0,0.008726646259971648,11.07500000000009,0.0,6.497413668604471e-16,false,PROHIBITED,ABORT,false
444,22.20000000000018,1.0,0.0,0.0,0.0,0.0,0.0967143629657842,0.9953121781612655,0.0,0.0,0.008726646259971648,11.10000000000009,0.0,6.069846772046872e-16,false,PROHIBITED,ABORT,false
445,22.25000000000018,1.0,0.0,0.0,0.0,0.0,0.09693150409485682,0.9952910546739124,0.0,0.0,0.008726646259971648,11.12500000000009,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
446,22.300000000000182,1.0,0.0,0.0,0.0,0.0,0.09714864061033185,0.9952698838142169,0.0,0.0,0.008726646259971648,11.150000000000091,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
447,22.350000000000183,1.0,0.0,0.0,0.0,0.0,0.09736577250187436,0.9952486655831865,0.0,0.0,0.008726646259971648,11.175000000000091,0.0,6.342923343242401e-16,false,PROHIBITED,ABORT,false
448,22.400000000000183,1.0,0.0,0.0,0.0,0.0,0.09758289975914965,0.9952273999818312,0.0,0.0,0.008726646259971648,11.200000000000092,0.0,6.342923343242401e-16,false,PROHIBITED,ABORT,false
449,22.450000000000184,1.0,0.0,0.0,0.0,0.0,0.0978000223718232,0.9952060870111632,0.0,0.0,0.008726646259971648,11.225000000000092,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
450,22.500000000000185,1.0,0.0,0.0,0.0,0.0,0.09801714032956078,0.9951847266721969,0.0,0.0,0.008726646259971648,11.250000000000092,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
451,22.550000000000185,1.0,0.0,0.0,0.0,0.0,0.09823425362202831,0.995163318965949,0.0,0.0,0.008726646259971648,11.275000000000093,0.0,6.206335383118183e-16,false,PROHIBITED,ABORT,false
452,22.600000000000186,1.0,0.0,0.0,0.0,0.0,0.09845136223889196,0.9951418638934384,0.0,0.0,0.008726646259971648,11.300000000000093,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
453,22.650000000000187,1.0,0.0,0.0,0.0,0.0,0.09866846616981816,0.9951203614556863,0.0,0.0,0.008726646259971648,11.325000000000093,0.0,6.758924343478424e-16,false,PROHIBITED,ABORT,false
454,22.700000000000188,1.0,0.0,0.0,0.0,0.0,0.09888556540447349,0.995098811653716,0.0,0.0,0.008726646259971648,11.350000000000094,0.0,6.758924343478424e-16,false,PROHIBITED,ABORT,false
455,22.75000000000019,1.0,0.0,0.0,0.0,0.0,0.0991026599325248,0.9950772144885534,0.0,0.0,0.008726646259971648,11.375000000000094,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
456,22.80000000000019,1.0,0.0,0.0,0.0,0.0,0.09931974974363918,0.9950555699612263,0.0,0.0,0.008726646259971648,11.400000000000095,0.0,6.616372694756687e-16,false,PROHIBITED,ABORT,false
457,22.85000000000019,1.0,0.0,0.0,0.0,0.0,0.0995368348274839,0.9950338780727651,0.0,0.0,0.008726646259971648,11.425000000000095,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
458,22.90000000000019,1.0,0.0,0.0,0.0,0.0,0.09975391517372649,0.995012138824202,0.0,0.0,0.008726646259971648,11.450000000000095,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
459,22.95000000000019,1.0,0.0,0.0,0.0,0.0,0.09997099077203468,0.994990352216572,0.0,0.0,0.008726646259971648,11.475000000000096,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
460,23.000000000000192,1.0,0.0,0.0,0.0,0.0,0.10018806161207645,0.9949685182509117,0.0,0.0,0.008726646259971648,11.500000000000096,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
461,23.050000000000193,1.0,0.0,0.0,0.0,0.0,0.10040512768351999,0.9949466369282607,0.0,0.0,0.008726646259971648,11.525000000000096,0.0,6.616372694756687e-16,false,PROHIBITED,ABORT,false
462,23.100000000000193,1.0,0.0,0.0,0.0,0.0,0.10062218897603371,0.9949247082496602,0.0,0.0,0.008726646259971648,11.550000000000097,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
463,23.150000000000194,1.0,0.0,0.0,0.0,0.0,0.10083924547928629,0.9949027322161541,0.0,0.0,0.008726646259971648,11.575000000000097,0.0,6.758924343478424e-16,false,PROHIBITED,ABORT,false
464,23.200000000000195,1.0,0.0,0.0,0.0,0.0,0.10105629718294655,0.9948807088287882,0.0,0.0,0.008726646259971648,11.600000000000097,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
465,23.250000000000195,1.0,0.0,0.0,0.0,0.0,0.10127334407668363,0.994858638088611,0.0,0.0,0.008726646259971648,11.625000000000098,0.0,6.4796043696850615e-16,false,PROHIBITED,ABORT,false
466,23.300000000000196,1.0,0.0,0.0,0.0,0.0,0.10149038615016685,0.9948365199966728,0.0,0.0,0.008726646259971648,11.650000000000098,0.0,6.758924343478424e-16,false,PROHIBITED,ABORT,false
467,23.350000000000197,1.0,0.0,0.0,0.0,0.0,0.10170742339306577,0.9948143545540261,0.0,0.0,0.008726646259971648,11.675000000000098,1.1102230246251565e-16,6.800116025829084e-16,false,PROHIBITED,ABORT,false
468,23.400000000000198,1.0,0.0,0.0,0.0,0.0,0.10192445579505022,0.9947921417617265,0.0,0.0,0.008726646259971648,11.700000000000099,0.0,6.890150443143122e-16,false,PROHIBITED,ABORT,false
469,23.4500000000002,1.0,0.0,0.0,0.0,0.0,0.1021414833457902,0.9947698816208308,0.0,0.0,0.008726646259971648,11.7250000000001,0.0,6.890150443143122e-16,false,PROHIBITED,ABORT,false
470,23.5000000000002,1.0,0.0,0.0,0.0,0.0,0.10235850603495596,0.9947475741323987,0.0,0.0,0.008726646259971648,11.7500000000001,0.0,6.890150443143122e-16,false,PROHIBITED,ABORT,false
471,23.5500000000002,1.0,0.0,0.0,0.0,0.0,0.10257552385221798,0.9947252192974918,0.0,0.0,0.008726646259971648,11.7750000000001,0.0,6.890150443143122e-16,false,PROHIBITED,ABORT,false
472,23.6000000000002,1.0,0.0,0.0,0.0,0.0,0.102792536787247,0.9947028171171742,0.0,0.0,0.008726646259971648,11.8000000000001,0.0,7.027150473277823e-16,false,PROHIBITED,ABORT,false
473,23.6500000000002,1.0,0.0,0.0,0.0,0.0,0.10300954482971394,0.9946803675925122,0.0,0.0,0.008726646259971648,11.8250000000001,0.0,7.027150473277823e-16,false,PROHIBITED,ABORT,false
474,23.700000000000202,1.0,0.0,0.0,0.0,0.0,0.10322654796929004,0.9946578707245743,0.0,0.0,0.008726646259971648,11.850000000000101,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
475,23.750000000000203,1.0,0.0,0.0,0.0,0.0,0.10344354619564664,0.9946353265144313,0.0,0.0,0.008726646259971648,11.875000000000101,0.0,7.153457808806092e-16,false,PROHIBITED,ABORT,false
476,23.800000000000203,1.0,0.0,0.0,0.0,0.0,0.10366053949845543,0.9946127349631562,0.0,0.0,0.008726646259971648,11.900000000000102,0.0,7.153457808806092e-16,false,PROHIBITED,ABORT,false
477,23.850000000000204,1.0,0.0,0.0,0.0,0.0,0.10387752786738827,0.9945900960718239,0.0,0.0,0.008726646259971648,11.925000000000102,0.0,7.077671781985373e-16,false,PROHIBITED,ABORT,false
478,23.900000000000205,1.0,0.0,0.0,0.0,0.0,0.10409451129211733,0.9945674098415126,0.0,0.0,0.008726646259971648,11.950000000000102,0.0,7.164218939837045e-16,false,PROHIBITED,ABORT,false
479,23.950000000000205,1.0,0.0,0.0,0.0,0.0,0.10431148976231493,0.9945446762733017,0.0,0.0,0.008726646259971648,11.975000000000103,0.0,7.077671781985373e-16,false,PROHIBITED,ABORT,false
480,24.000000000000206,1.0,0.0,0.0,0.0,0.0,0.10452846326765367,0.9945218953682733,0.0,0.0,0.008726646259971648,12.000000000000103,0.0,6.938893903907228e-16,false,PROHIBITED,ABORT,false
481,24.050000000000207,1.0,0.0,0.0,0.0,0.0,0.10474543179780635,0.9944990671275118,0.0,0.0,0.008726646259971648,12.025000000000103,0.0,7.164218939837045e-16,false,PROHIBITED,ABORT,false
482,24.100000000000207,1.0,0.0,0.0,0.0,0.0,0.10496239534244607,0.9944761915521035,0.0,0.0,0.008726646259971648,12.050000000000104,0.0,7.164218939837045e-16,false,PROHIBITED,ABORT,false
483,24.150000000000208,1.0,0.0,0.0,0.0,0.0,0.10517935389124611,0.9944532686431374,0.0,0.0,0.008726646259971648,12.075000000000104,0.0,7.301351988545593e-16,false,PROHIBITED,ABORT,false
484,24.20000000000021,1.0,0.0,0.0,0.0,0.0,0.10539630743388001,0.9944302984017045,0.0,0.0,0.008726646259971648,12.100000000000104,0.0,7.301351988545593e-16,false,PROHIBITED,ABORT,false
485,24.25000000000021,1.0,0.0,0.0,0.0,0.0,0.10561325596002157,0.9944072808288982,0.0,0.0,0.008726646259971648,12.125000000000105,0.0,7.417804156968781e-16,false,PROHIBITED,ABORT,false
486,24.30000000000021,1.0,0.0,0.0,0.0,0.0,0.10583019945934477,0.9943842159258138,0.0,0.0,0.008726646259971648,12.150000000000105,0.0,7.417804156968781e-16,false,PROHIBITED,ABORT,false
487,24.35000000000021,1.0,0.0,0.0,0.0,0.0,0.10604713792152388,0.9943611036935494,0.0,0.0,0.008726646259971648,12.175000000000106,0.0,7.550332863779066e-16,false,PROHIBITED,ABORT,false
488,24.40000000000021,1.0,0.0,0.0,0.0,0.0,0.10626407133623342,0.9943379441332048,0.0,0.0,0.008726646259971648,12.200000000000106,0.0,7.417804156968781e-16,false,PROHIBITED,ABORT,false
