document,object_name,object_type,label,source_path,shape_file
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE008,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE008,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE008.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE009,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE009,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE009.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE010,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE010,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE010.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE011,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE011,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE011.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE012,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE012,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE012.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE013,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE013,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE013.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE014,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE014,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE014.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE015,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE015,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE015.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE016,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE016,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE016.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE017,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE017,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE017.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE018,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE018,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE018.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE019,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE019,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE019.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE020,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE020,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE020.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE021,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE021,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE021.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE022,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE022,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE022.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE023,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE023,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE023.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE024,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE024,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE024.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE025,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE025,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE025.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE026,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE026,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE026.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE027,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE027,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE027.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE028,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE028,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE028.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE029,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE029,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE029.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE030,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE030,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE030.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE031,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE031,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE031.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE032,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE032,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE032.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE033,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE033,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE033.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE034,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE034,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE034.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE035,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE035,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE035.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE036,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE036,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE036.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE037,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE037,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE037.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE038,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE038,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE038.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE039,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE039,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE039.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE040,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE040,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE040.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE041,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE041,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE041.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE042,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE042,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE042.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE043,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE043,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE043.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE044,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE044,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE044.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE045,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE045,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE045.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE046,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE046,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE046.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE047,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE047,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE047.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE048,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE048,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE048.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE049,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE049,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE049.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE050,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE050,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE050.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE051,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE051,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE051.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE052,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE052,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE052.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE053,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE053,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE053.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE054,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE054,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE054.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE055,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE055,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE055.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE056,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE056,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE056.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE057,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE057,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE057.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE058,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE058,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE058.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE059,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE059,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE059.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE060,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE060,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE060.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE061,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE061,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE061.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE062,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE062,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE062.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE063,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE063,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE063.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE064,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE064,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE064.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE065,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE065,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE065.Shape.brp
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_V5R_FREECAD_OPERATIONAL_CLOSURE_20260820\03_fcstd\FC02B_FULL_SYSTEM_REPAIRED.FCStd,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE066,Part::Feature,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE066,,F3R2_SPACE_EMBODIED_ROBOT_OPERATIONAL_BASELINE066.Shape.brp
