sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,segment_id,candidate_state,authority_class,released_for_mission_gate
206,2.06,2.363335823938481,-2.896011149153839,-1.042274163057652,-0.7322794887341403,-0.3725272555620411,-0.05010112892947011,-0.2319057496662089,0.04725296516067318,-0.06201949562185537,-0.01856353998981243,-0.008905244591472197,0.002953317373051463,-0.1760186391863401,0.03586544377219106,-0.04707337889679249,-0.01408990097136907,-0.006759164172809861,0.002241595587164699,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
207,2.07,2.361007962349414,-2.895536825586074,-1.042896712528026,-0.7324658288820736,-0.3726166460875264,-0.050071483635712,-0.2336668819312695,0.04761181232890434,-0.06249048236953043,-0.01870451471457392,-0.008972872554991306,0.002975745374608695,-0.1762069099045746,0.03590380569164461,-0.04712372889890358,-0.01410497162404537,-0.006766393820189037,0.002243993212854442,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
208,2.08,2.358662480114492,-2.895058911646935,-1.043523974359219,-0.7326535795235564,-0.3727067132506606,-0.05004161394320739,-0.2354298698104063,0.04797103759585632,-0.0629619653716073,-0.01884563797711922,-0.009040571774601479,0.002998197007392393,-0.1763897644545548,0.03594106401616704,-0.04717263043316158,-0.01411960872448709,-0.006773415485217094,0.002246321863696325,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
209,2.09,2.356299358948136,-2.894577403610567,-1.044155953441418,-0.7328427421223085,-0.3727974577536148,-0.05001151961908964,-0.237194659215526,0.04833062994057425,-0.06343393016308767,-0.01898690544781665,-0.009108340173305043,0.003020671582591235,-0.176567217554129,0.03597722174465762,-0.04722008743562043,-0.01413381345082528,-0.006780229733063464,0.002248581727122001,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
210,2.1,2.353918581104914,-2.894092297861171,-1.044792654520356,-0.7330333180988124,-0.3728888802778185,-0.04998120043737084,-0.2389611962057137,0.04869057837209236,-0.06390636231833387,-0.01912831280881582,-0.009176175679756038,0.003043168413268218,-0.1767392839211459,0.03601228187601562,-0.04726610384233407,-0.01414758698119103,-0.006786837128897577,0.002250772990563119,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
211,2.11,2.351520129378067,-2.893603590892709,-1.045434082197705,-0.7332253088304309,-0.3729809814840161,-0.0499506561789231,-0.2407294269872331,0.04905087192943377,-0.0643792474510687,-0.01926985575404766,-0.009244076228260184,0.003065686814360653,-0.1769059782734539,0.0360462474091403,-0.04731068358935645,-0.01416093049371541,-0.006793238237888866,0.002252895841451334,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
212,2.12,2.349103987098037,-2.893111279308603,-1.046080240931475,-0.7334187156515252,-0.3730737620123231,-0.04991988663145975,-0.2424992979135266,0.04941149968161071,-0.06485257121437553,-0.01941152998922442,-0.009312039758774903,0.003088226102680173,-0.1770673153289016,0.03607912134293094,-0.04735383061274152,-0.01417384516652948,-0.006799433625206763,0.002254950467218294,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
213,2.13,2.346670138130995,-2.892615359821434,-1.046731135036399,-0.7336135398535722,-0.373167222482283,-0.04988889158951666,-0.2442707554852144,0.04977245072762428,-0.06532631930069825,-0.01955333123183965,-0.009380064216909305,0.003110785596912721,-0.1772233098053375,0.03611090667628681,-0.04739554884854324,-0.01418633217776433,-0.006805423856020703,0.002256937055295655,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
214,2.14,2.344218566877371,-2.892115829252645,-1.047386768684334,-0.7338097826852831,-0.3732613634929236,-0.04985767085443346,-0.2460437463500962,0.05013371419646467,-0.06580047744184132,-0.01969525521116822,-0.009448147553924206,0.003133364617618561,-0.1773739764206101,0.03614160640810717,-0.04743584223281554,-0.01419839270555102,-0.006811209495500115,0.002258855793115066,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
215,2.15,2.341749258270382,-2.891612684532236,-1.048047145904651,-0.7340074453527202,-0.3733561856228135,-0.0498262242343348,-0.247818217303149,0.05049527924711098,-0.06627503140896966,-0.01983729766826629,-0.009516287726732095,0.003155962487232269,-0.1775193298925679,0.03617122353729128,-0.04747471470161239,-0.01421002792802062,-0.006816791108814433,0.002260706868108179,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
216,2.16,2.339262197774557,-2.89110592269847,-1.04871227058463,-0.7342065290194157,-0.3734516894301188,-0.04979455154411163,-0.2495941152865293,0.05085713506853138,-0.06674996701260884,-0.01997945435597135,-0.009584482697897176,0.003178578530062742,-0.1776593849390594,0.03619976106273844,-0.04751217019098771,-0.01422123902330421,-0.006822169261133089,0.002262490467706646,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
217,2.17,2.336757371384269,-2.890595540897569,-1.049382146469853,-0.7344070348064891,-0.3735478754526594,-0.04976265260540243,-0.2513713873895714,0.05121927087968295,-0.06722527010264484,-0.02012172103890219,-0.009652730435635333,0.003201212072293191,-0.1777941562779332,0.03622722198334789,-0.04754821263699548,-0.01423202716953286,-0.006827344517625516,0.00226420677934212,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
218,2.18,2.334234765622261,-2.890081536383417,-1.050056777164598,-0.7346089637927646,-0.3736447442079657,-0.04973052724657445,-0.2531499808487886,0.05158167592951186,-0.06770092656832434,-0.02026409349345892,-0.009721028913814159,0.003223862441981146,-0.1779236586270378,0.03625360929801893,-0.04758284597568963,-0.01424239354483765,-0.006832317443461148,0.002265855990446252,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
219,2.19,2.331694367538176,-2.889563906517257,-1.05073616613223,-0.7348123170148896,-0.3737422961933349,-0.04969817530270505,-0.2549298430478724,0.05194433949695319,-0.06817692233825443,-0.02040656750782296,-0.009789376111952929,0.00324652896905845,-0.1780479067042216,0.03627892600565079,-0.0476160741431241,-0.01425233932734963,-0.006837088603809413,0.002267438288450693,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
220,2.2,2.329136164707085,-2.889042648767393,-1.051420316695599,-0.7350170954674523,-0.3738405318858879,-0.04966559661556284,-0.2567109215176929,0.05230725089093107,-0.06865324338040281,-0.02054913888195704,-0.009857770015222622,0.003269210985331266,-0.1781669152273333,0.0363031751051428,-0.0476479010753529,-0.01426186569519991,-0.006841658563839751,0.002268953860787097,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
221,2.21,2.32656014522801,-2.88851776070889,-1.052109232037432,-0.7352233001030992,-0.3739394517426253,-0.04963279103358904,-0.2584931639362983,0.05267039945035857,-0.06912987570209764,-0.02069180342760519,-0.009926208614445896,0.00329190782448007,-0.1782806989142213,0.03632635959539415,-0.04767833070842989,-0.01427097382651952,-0.006846027888721584,0.002270402894887113,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
222,2.22,2.323966297722461,-2.887989240023275,-1.052802915200724,-0.7354309318326532,-0.3740390562004843,-0.04959975841187868,-0.2602765181289161,0.05303377454413783,-0.06960680535002776,-0.02083455696829277,-0.009994689906097125,0.00331461882205966,-0.1783892724827341,0.03634848247530417,-0.04770736697840906,-0.01427966489943956,-0.006850197143624352,0.002271785578182394,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
223,2.23,2.32135461133296,-2.887457084498233,-1.053501369089135,-0.7356399915252315,-0.3741393456763951,-0.04956649861216186,-0.2620609320679512,0.05339736557115984,-0.07008401841024234,-0.02097739533932642,-0.01006321189230235,0.003337343315499141,-0.1784926506507203,0.03636954674377209,-0.04773501382134435,-0.01428794009209108,-0.006854166893717482,0.002273102098104592,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
224,2.24,2.318725075721565,-2.886921292027314,-1.054204596467384,-0.7358504800083632,-0.3742403205673375,-0.04953301150278502,-0.2638463538729883,0.0537611619603048,-0.07056150100815135,-0.02112031438779414,-0.01013177258083934,0.003360080644101947,-0.1785908481360284,0.0363895553996972,-0.04776127517328972,-0.01429580058260518,-0.006857937704170411,0.002274352642085358,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
225,2.25,2.316077681068407,-2.886381860609627,-1.054912599961636,-0.7360623980681071,-0.3743419812503971,-0.04949929695869222,-0.2656327318107892,0.05412515317044168,-0.07103923930852506,-0.02126330997256518,-0.01020036998513753,0.003382830149045818,-0.1786838796565068,0.03640851144197877,-0.04778615497029912,-0.01430324754911291,-0.00686151014015257,0.002275537397556345,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
226,2.26,2.31341241807021,-2.885838788349543,-1.055625382059905,-0.7362757464491697,-0.3744443280828224,-0.04946535486140634,-0.267420014295295,0.05448932869042854,-0.07151721951549436,-0.02140637796429014,-0.01026900212427805,0.003405591173382813,-0.1787717599300042,0.03642641786951608,-0.0478096571484265,-0.01431028216974535,-0.006864884766833392,0.002276656551949205,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
227,2.27,2.310729277938825,-2.885292073456393,-1.056342945112442,-0.7364905258550229,-0.3745473614020807,-0.04943118509901038,-0.2692081498876254,0.05485367803911251,-0.07199542787255081,-0.02154951424540093,-0.01033766702299375,0.003428363062039313,-0.178854503674369,0.03644327768120838,-0.0478317856437258,-0.01431690562263358,-0.006868062149382309,0.002277710292695588,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
228,2.28,2.308028252399754,-2.884741714244172,-1.057065291332128,-0.7367067369480218,-0.3746510815259149,-0.0493967875661287,-0.2709970872960782,0.05521819076532958,-0.07247385066254633,-0.02169271471011077,-0.01040636271166916,0.00345114516181601,-0.1789321256074497,0.03645909387595494,-0.04785254439225096,-0.01432311908590866,-0.006871042852968752,0.002278698807227147,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
229,2.29,2.305309333690681,-2.884187709131235,-1.057792422794872,-0.7369243803495225,-0.3747554887524001,-0.04936216216390828,-0.2727867753761297,0.05558285644790479,-0.07295247420769344,-0.02183597526441417,-0.01047508722634049,0.003473936821387912,-0.1790046404470949,0.03647386945265503,-0.04787193733005594,-0.01432892373770166,-0.006873827442762153,0.002279622282975534,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
230,2.3,2.30257251456,-2.88363005664,-1.05852434144,-0.73714345664,-0.37486058336,-0.0493273088,-0.2745771631304348,0.05594766469565218,-0.07343128486956522,-0.02197929182608697,-0.01054383860869566,0.003496737391304348,-0.179072062911153,0.03648760741020793,-0.04788996839319469,-0.01433432075614367,-0.006876416483931947,0.0022804809073724,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
231,2.31,2.299817788265341,-2.883068755396645,-1.059261049070651,-0.737363966359166,-0.3749663656076234,-0.04929222738853984,-0.2763681997088269,0.05631260514737478,-0.07391026904909528,-0.02212266032468631,-0.01061261490607428,0.00351954622398896,-0.1791344077174728,0.03650031074751292,-0.04790664151772118,-0.01433931131936575,-0.006878810541647569,0.002281274867849398,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
232,2.32,2.297045148572103,-2.882503804130813,-1.060002547354171,-0.7375859100060866,-0.3750728357346809,-0.04925691785013021,-0.2781598344083179,0.0566776674718646,-0.07438941318657775,-0.02226607670155065,-0.01068141417146766,0.003542362673739708,-0.1791916895839025,0.03651198246346924,-0.04792196063968931,-0.01434389660549897,-0.006881010181078445,0.002282004351838179,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
233,2.33,2.294254589751974,-2.881935201675307,-1.060748837822504,-0.7378092880393003,-0.375179993961141,-0.04922138011182113,-0.2799520166730982,0.05704284136790268,-0.0748687037616674,-0.02240953690979976,-0.0107502344635188,0.003565186096728869,-0.1792439232282907,0.03652262555697617,-0.04793592969515307,-0.01434807779267441,-0.00688301596739401,0.002282669546770394,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
234,2.34,2.291446106581468,-2.881362946965791,-1.061499921872588,-0.7380341008769356,-0.3752878404875872,-0.04918561410709155,-0.2817446960945364,0.05740811656425896,-0.07534812729337934,-0.02255303691433471,-0.01081907384652239,0.003588015851003033,-0.1792911233684861,0.03653224302693299,-0.04794855262016639,-0.01435185605902314,-0.006884828465763697,0.002283270640077697,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
235,2.35,2.288619694340449,-2.880787039040494,-1.06225580076675,-0.7382603488968289,-0.3753963754952738,-0.04914961977583059,-0.28353782241118,0.05777348281969248,-0.07582767034008937,-0.0226965726918379,-0.01088793039042481,0.003610851296483111,-0.1793333047223369,0.03654083787223895,-0.04795983335078321,-0.01435523258267623,-0.006886448241356936,0.002283807819191737,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
236,2.36,2.285775348810658,-2.880207477039908,-1.063016475633095,-0.7384880324366425,-0.3755055991461834,-0.04911339706431876,-0.2853313455087548,0.05813892992295124,-0.07630731949953386,-0.02284014023077302,-0.01095680217082417,0.003633691794964329,-0.1793704820076918,0.03654841309179333,-0.04796977582305749,-0.01435820854176474,-0.006887875859343162,0.002284281271544167,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
237,2.37,2.282913066274244,-2.879624260206484,-1.063781947465903,-0.738717151793982,-0.3756155115830822,-0.04907694592520927,-0.2871252154201651,0.05850444769277218,-0.07678706140880957,-0.02298373553138509,-0.01102568726897022,0.003656536710116228,-0.1794026699423993,0.0365549716844954,-0.04797838397304317,-0.01436078511441977,-0.006889111884891805,0.002284691184566639,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
238,2.38,2.280032843512291,-2.879037387884338,-1.064552217126021,-0.7389477072265145,-0.3757261129295776,-0.04904026631750927,-0.2889193823254935,0.0588700259778813,-0.07726688274437395,-0.02312735460570041,-0.01109458377176444,0.003679385407482668,-0.179429883244308,0.03656051664924443,-0.04798566173679422,-0.01436296347877237,-0.006890156883172301,0.002285037745690806,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
239,2.39,2.277134677803347,-2.878446859518949,-1.065327285341259,-0.7391796989520864,-0.3758374032901742,-0.04900335820656106,-0.2907137965520014,0.05923565465699355,-0.07774677022204485,-0.02327099347752663,-0.01116348977176,0.003702237254481822,-0.1794521366312663,0.03656505098493969,-0.04799161305036458,-0.01436474481295362,-0.006891011419354079,0.002285321142348318,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
240,2.4,2.274218566921949,-2.877852674656859,-1.066107152706782,-0.7394131271488408,-0.3759493827503302,-0.04896622156402342,-0.2925084085741284,0.0596013236388129,-0.07822671059700079,-0.02341464818245268,-0.01123240336716176,0.003725091620406183,-0.1794694448211228,0.03656857769048044,-0.04799624184980818,-0.01436613029509459,-0.006891676058606573,0.002285541561970827,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
241,2.41,2.271284509137156,-2.877254832945372,-1.066891819685501,-0.7396479919553357,-0.3760620513765143,-0.04892885636785283,-0.294303169013493,0.05996702286203232,-0.07870669066378078,-0.02355831476784882,-0.01130132266182627,0.003747947876422561,-0.1794818225317259,0.03657109976476598,-0.047999552071179,-0.01436712110332636,-0.006892151366099217,0.002285699191989986,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
242,2.42,2.268332503211075,-2.876653334132255,-1.067681286608472,-0.7398842934706619,-0.376175409216262,-0.04889126260228473,-0.2960980286388917,0.06033274229533372,-0.07918669725628433,-0.02370198929286662,-0.01137024576526178,0.003770805395572078,-0.1794892844809242,0.03657262020669554,-0.04800154765053097,-0.01436771841578,-0.006892437907001441,0.002285794219837445,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
243,2.43,2.265362548397388,-2.876048178065439,-1.068475553675286,-0.7401220317545603,-0.376289456298232,-0.04885344025781477,-0.2978929383662997,0.06069847193738804,-0.07966671724777152,-0.02384566782843894,-0.01143917079262823,0.003793663552770176,-0.1794918453865662,0.03657314201516839,-0.04800223252391801,-0.01436792341058657,-0.006892536246482676,0.002285826832944856,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
244,2.44,2.262374644439882,-2.875439364692719,-1.069274620954462,-0.7403612068275403,-0.3764041926322631,-0.04881538933118008,-0.2996878492588707,0.06106420181685523,-0.08014673755086299,-0.02398934645727996,-0.01150809586473726,0.003816521724806614,-0.1794895199665005,0.03657266818908385,-0.04800161062739415,-0.01436773726587715,-0.00689244694971236,0.002285797218743874,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
245,2.45,2.259368791570975,-2.874826894061452,-1.070078488383844,-0.7406018186709971,-0.3765196182094302,-0.0487771098253405,-0.3014827125269368,0.06142992199238419,-0.08062674511753989,-0.0241330212738852,-0.0115770191080522,0.003839379290345465,-0.1794823229385755,0.03657120172734112,-0.04799968589701324,-0.01436716115978282,-0.006892170581859917,0.002285705564666146,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
246,2.46,2.256344990510249,-2.874210766318259,-1.070887155770991,-0.7408438672273301,-0.3766357330021012,-0.0487386017494599,-0.3032774795280088,0.06179562255261285,-0.08110672693914389,-0.02427668838453144,-0.01164593865468808,0.003862235629925119,-0.1794702690206398,0.03656874562883954,-0.04799646226882931,-0.01436619627043464,-0.006891707708094788,0.002285552058143328,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
247,2.47,2.253303242462973,-2.873590981708725,-1.071700622793575,-0.7410873524000601,-0.3767525369639936,-0.04869986511888737,-0.3050721017667757,0.06216129361616812,-0.0815866700463773,-0.02442034390727681,-0.01171485264241162,0.003885090125958287,-0.1794533729305418,0.03656530289247831,-0.04799194367889627,-0.01436484377596369,-0.006891058893586401,0.002285336886607069,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
248,2.48,2.250243549118632,-2.872967540577099,-1.072518888999767,-0.7413322740539474,-0.3768700300302305,-0.04866089995513848,-0.3068665308951052,0.06252692533166587,-0.08206656150930285,-0.02456398397196074,-0.01178375921464123,0.003907942162731989,-0.1794316493861301,0.03656087651715675,-0.04798613406326806,-0.01436310485450104,-0.006890224703504188,0.002285060237489021,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
249,2.49,2.247165912649458,-2.872340443365993,-1.07334195380864,-0.7415786320151099,-0.3769882121173977,-0.04862170628587659,-0.3086607187120435,0.06289250787771106,-0.08254638843734388,-0.02470760472020397,-0.01185265652044702,0.003930791126407567,-0.1794051131052532,0.0365554695017741,-0.04797903735799864,-0.01436098068417776,-0.006889205703017581,0.002284722298220837,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
