point_id,anchor,geometry_class,mu,m_t_kg,omega_t_dps,omega_hat,lambda_scale,alpha,w_plus_dps,H_c_Nms,dT_J,eps_P,eps_H,lever_m,target_Ibar,w_plus_analytic_dps,H_analytic_Nms,delta_analytic
2703,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.128837891685e+00,5.644189458423e-01,5.000000000000e-01,1.000000000000e+00,1.114821308007e+00,5.991054491502e+00,1.509358254799e-03,8.505344109573e-17,1.491916791366e-16,8.115926712304e-01,2.902835443252e+02,1.120463488832e+00,5.719148372735e+00,5.061062956278e-03
2704,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.128837891685e+00,5.644189458423e-01,1.000000000000e+00,0.000000000000e+00,1.143135688454e+00,5.843896497089e+00,3.415522000492e-03,0.000000000000e+00,1.900515167951e-17,1.623185342461e+00,2.902835443252e+02,1.079005064646e+00,5.719148372735e+00,5.610062257304e-02
2705,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.128837891685e+00,5.644189458423e-01,1.000000000000e+00,1.000000000000e+00,1.117601142143e+00,6.422328607369e+00,1.325064776998e-03,0.000000000000e+00,5.249551043618e-17,1.623185342461e+00,2.902835443252e+02,1.079005064646e+00,5.719148372735e+00,3.453475130014e-02
2706,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.438449888288e+00,7.192249441438e-01,2.000000000000e-01,0.000000000000e+00,1.428839115919e+00,7.488045431007e+00,1.692577364594e-03,0.000000000000e+00,1.222745515142e-16,3.246370684922e-01,2.902835443252e+02,1.434304543439e+00,7.287767710900e+00,3.825082515771e-03
2707,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.438449888288e+00,7.192249441438e-01,2.000000000000e-01,1.000000000000e+00,1.418803563339e+00,7.508128810478e+00,1.821861920671e-03,0.000000000000e+00,1.192026902901e-16,3.246370684922e-01,2.902835443252e+02,1.434304543439e+00,7.287767710900e+00,1.092538847607e-02
2708,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.438449888288e+00,7.192249441438e-01,5.000000000000e-01,0.000000000000e+00,1.440949227998e+00,7.474773920765e+00,2.281862825709e-03,0.000000000000e+00,4.201912889065e-17,8.115926712304e-01,2.902835443252e+02,1.427778596212e+00,7.287767710900e+00,9.140246949469e-03
2709,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.438449888288e+00,7.192249441438e-01,5.000000000000e-01,1.000000000000e+00,1.421393139809e+00,7.640250593249e+00,1.714817788965e-03,0.000000000000e+00,5.231593458698e-17,8.115926712304e-01,2.902835443252e+02,1.427778596212e+00,7.287767710900e+00,4.492392867519e-03
2710,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.438449888288e+00,7.192249441438e-01,1.000000000000e+00,0.000000000000e+00,1.457489442435e+00,7.455636809486e+00,4.621153851019e-03,0.000000000000e+00,3.330866469944e-17,1.623185342461e+00,2.902835443252e+02,1.374949163325e+00,7.287767710900e+00,5.663181955687e-02
2711,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.438449888288e+00,7.192249441438e-01,1.000000000000e+00,1.000000000000e+00,1.425294633030e+00,8.195050893382e+00,1.486010957531e-03,0.000000000000e+00,4.440250184171e-17,1.623185342461e+00,2.902835443252e+02,1.374949163325e+00,7.287767710900e+00,3.532285082516e-02
2712,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.832980710832e+00,9.164903554162e-01,2.000000000000e-01,0.000000000000e+00,1.821116055010e+00,9.544395299246e+00,1.906858365703e-03,0.000000000000e+00,2.326609663920e-17,3.246370684922e-01,2.902835443252e+02,1.827698401585e+00,9.286620095615e+00,3.614457495603e-03
2713,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.832980710832e+00,9.164903554162e-01,2.000000000000e-01,1.000000000000e+00,1.808337963304e+00,9.570028468763e+00,2.196837827383e-03,9.837559761329e-17,1.884696581326e-16,3.246370684922e-01,2.902835443252e+02,1.827698401585e+00,9.286620095615e+00,1.070620573912e-02
2714,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.832980710832e+00,9.164903554162e-01,5.000000000000e-01,0.000000000000e+00,1.836925166240e+00,9.530788149068e+00,2.781597867186e-03,0.000000000000e+00,2.330154445175e-17,8.115926712304e-01,2.902835443252e+02,1.819382550275e+00,9.286620095615e+00,9.549989453512e-03
2715,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.832980710832e+00,9.164903554162e-01,5.000000000000e-01,1.000000000000e+00,1.812082841262e+00,9.742024014198e+00,2.050937318255e-03,1.266207102521e-16,1.824185367627e-16,8.115926712304e-01,2.902835443252e+02,1.819382550275e+00,9.286620095615e+00,4.028352814603e-03
2716,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.832980710832e+00,9.164903554162e-01,1.000000000000e+00,0.000000000000e+00,1.858155935304e+00,9.510445048379e+00,6.513538742092e-03,0.000000000000e+00,3.302788345193e-17,1.623185342461e+00,2.902835443252e+02,1.752063325439e+00,9.286620095615e+00,5.709564404665e-02
2717,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.832980710832e+00,9.164903554162e-01,1.000000000000e+00,1.000000000000e+00,1.817475783164e+00,1.045489826772e+01,1.753177119909e-03,1.384959421224e-16,1.318237556532e-17,1.623185342461e+00,2.902835443252e+02,1.752063325439e+00,9.286620095615e+00,3.599082768032e-02
2718,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.335721469090e+00,1.167860734545e+00,2.000000000000e-01,0.000000000000e+00,2.320989411617e+00,1.216478169582e+01,2.233903586816e-03,0.000000000000e+00,2.581523396772e-17,3.246370684922e-01,2.902835443252e+02,2.328990354549e+00,1.183370768957e+01,3.447212163998e-03
2719,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.335721469090e+00,1.167860734545e+00,2.000000000000e-01,1.000000000000e+00,2.304716600044e+00,1.219748672034e+01,2.806771467644e-03,9.182869536469e-17,3.640286791396e-17,3.246370684922e-01,2.902835443252e+02,2.328990354549e+00,1.183370768957e+01,1.053220795317e-02
2720,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,0.000000000000e+00,2.341532882265e+00,1.215091148622e+01,3.544102538518e-03,0.000000000000e+00,1.827639704976e-17,8.115926712304e-01,2.902835443252e+02,2.318393673241e+00,1.183370768957e+01,9.882077334602e-03
2721,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,1.000000000000e+00,2.309954725420e+00,1.242045248213e+01,2.599904953615e-03,0.000000000000e+00,2.855938178910e-16,8.115926712304e-01,2.902835443252e+02,2.318393673241e+00,1.183370768957e+01,3.653295767278e-03
2722,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,0.000000000000e+00,2.368788386915e+00,1.212962423558e+01,9.503149266095e-03,0.000000000000e+00,1.464835613577e-16,1.623185342461e+00,2.902835443252e+02,2.232610468974e+00,1.183370768957e+01,5.748842686511e-02
2723,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,1.000000000000e+00,2.317296832915e+00,1.333527820030e+01,2.194418606472e-03,0.000000000000e+00,1.371052225979e-16,1.623185342461e+00,2.902835443252e+02,2.232610468974e+00,1.183370768957e+01,3.654532416284e-02
2724,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,0.000000000000e+00,2.957969185518e+00,1.550389900052e+01,2.738320574528e-03,0.000000000000e+00,1.145800990644e-16,3.246370684922e-01,2.902835443252e+02,2.967774150746e+00,1.507939769694e+01,3.314762464763e-03
2725,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,1.000000000000e+00,2.937243162629e+00,1.554561543149e+01,3.798513777793e-03,8.291167307405e-17,1.277343301546e-16,3.246370684922e-01,2.902835443252e+02,2.967774150746e+00,1.507939769694e+01,1.039443669677e-02
2726,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,0.000000000000e+00,2.984561849979e+00,1.548982256446e+01,4.719859711726e-03,0.000000000000e+00,0.000000000000e+00,8.115926712304e-01,2.902835443252e+02,2.954271064823e+00,1.507939769694e+01,1.014915645180e-02
2727,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,1.000000000000e+00,2.944400614057e+00,1.583365666702e+01,3.495363838318e-03,0.000000000000e+00,2.274962891424e-16,8.115926712304e-01,2.902835443252e+02,2.954271064823e+00,1.507939769694e+01,3.352278463328e-03
2728,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,0.000000000000e+00,3.019531889053e+00,1.546779584377e+01,1.425158955969e-02,0.000000000000e+00,1.157592971209e-16,1.623185342461e+00,2.902835443252e+02,2.844959673433e+00,1.507939769694e+01,5.781433084149e-02
2729,,G1_slender,1.489449701181e+01,3.574679282834e+02,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,1.000000000000e+00,2.954264593894e+00,1.700623215413e+01,2.920355577137e-03,6.721966639988e-19,2.090627275534e-16,1.623185342461e+00,2.902835443252e+02,2.844959673433e+00,1.507939769694e+01,3.699902868791e-02
2730,,G1_slender,1.489449701181e+01,3.574679282834e+02,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,0.000000000000e+00,3.769659448514e+00,1.975887184678e+01,3.523445374581e-03,0.000000000000e+00,2.247624741935e-17,3.246370684922e-01,2.902835443252e+02,3.781760363512e+00,1.921529928468e+01,3.210081749678e-03
2731,,G1_slender,1.489449701181e+01,3.574679282834e+02,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,1.000000000000e+00,3.743258827679e+00,1.981207122353e+01,5.410597368351e-03,0.000000000000e+00,3.613707957867e-16,3.246370684922e-01,2.902835443252e+02,3.781760363512e+00,1.921529928468e+01,1.028556602819e-02
2732,,G1_slender,1.489449701181e+01,3.574679282834e+02,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,0.000000000000e+00,3.803973243333e+00,1.974463370511e+01,6.549537363111e-03,0.000000000000e+00,1.813492411301e-16,8.115926712304e-01,2.902835443252e+02,3.764553718891e+00,1.921529928468e+01,1.036272389965e-02
2733,,G1_slender,1.489449701181e+01,3.574679282834e+02,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,1.000000000000e+00,3.752874977823e+00,2.018313477882e+01,4.954560164080e-03,1.340552411425e-16,2.196770285745e-17,8.115926712304e-01,2.902835443252e+02,3.764553718891e+00,1.921529928468e+01,3.111945145032e-03
2734,,G1_slender,1.489449701181e+01,3.574679282834e+02,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,0.000000000000e+00,3.848803008467e+00,1.972202761009e+01,2.182689816018e-02,0.000000000000e+00,3.184966215717e-17,1.623185342461e+00,2.902835443252e+02,3.625260947190e+00,1.921529928468e+01,5.808093082075e-02
2735,,G1_slender,1.489449701181e+01,3.574679282834e+02,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,1.000000000000e+00,3.765982364295e+00,2.168447368308e+01,4.111168904320e-03,1.349399813181e-16,4.074965368742e-17,1.623185342461e+00,2.902835443252e+02,3.625260947190e+00,1.921529928468e+01,3.736645674158e-02
2736,,G1_slender,1.489449701181e+01,3.574679282834e+02,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,0.000000000000e+00,4.803978298892e+00,2.518089236344e+01,4.755069257591e-03,0.000000000000e+00,1.763646372633e-17,3.246370684922e-01,2.902835443252e+02,4.819002633147e+00,2.448557522127e+01,3.127477544636e-03
2737,,G1_slender,1.489449701181e+01,3.574679282834e+02,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,1.000000000000e+00,4.770346693814e+00,2.524872412045e+01,8.030447218056e-03,1.225654256007e-16,2.824641026883e-16,3.246370684922e-01,2.902835443252e+02,4.819002633147e+00,2.448557522127e+01,1.019966523518e-02
2738,,G1_slender,1.489449701181e+01,3.574679282834e+02,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,0.000000000000e+00,4.848140969830e+00,2.516652740435e+01,9.419233895478e-03,0.000000000000e+00,1.764725178553e-17,8.115926712304e-01,2.902835443252e+02,4.797076636318e+00,2.448557522127e+01,1.053276582289e-02
2739,,G1_slender,1.489449701181e+01,3.574679282834e+02,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,1.000000000000e+00,4.783106056167e+00,2.572565797334e+01,7.330558514496e-03,0.000000000000e+00,1.723449085452e-17,8.115926712304e-01,2.902835443252e+02,4.797076636318e+00,2.448557522127e+01,2.920817558150e-03
2740,,G1_slender,1.489449701181e+01,3.574679282834e+02,4.832930238572e+00,2.416465119286e+00,1.000000000000e+00,0.000000000000e+00,4.905557698857e+00,2.514346722917e+01,3.395535567902e-02,0.000000000000e+00,3.949912675015e-17,1.623185342461e+00,2.902835443252e+02,4.619579341651e+00,2.448557522127e+01,5.829680838790e-02
2741,,G1_slender,1.489449701181e+01,3.574679282834e+02,4.832930238572e+00,2.416465119286e+00,1.000000000000e+00,1.000000000000e+00,4.800369825332e+00,2.764618190288e+01,6.060143690694e-03,0.000000000000e+00,1.315376199587e-16,1.623185342461e+00,2.902835443252e+02,4.619579341651e+00,2.448557522127e+01,3.766178237497e-02
2742,,G1_slender,1.489449701181e+01,3.574679282834e+02,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,0.000000000000e+00,6.121986704087e+00,3.209004928960e+01,6.699847353950e-03,0.000000000000e+00,3.914304471565e-17,3.246370684922e-01,2.902835443252e+02,6.140734511457e+00,3.120135601502e+01,3.062373094890e-03
2743,,G1_slender,1.489449701181e+01,3.574679282834e+02,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,1.000000000000e+00,6.079140847613e+00,3.217652668324e+01,1.228728404679e-02,0.000000000000e+00,1.170893059432e-16,3.246370684922e-01,2.902835443252e+02,6.140734511457e+00,3.120135601502e+01,1.013196854415e-02
2744,,G1_slender,1.489449701181e+01,3.574679282834e+02,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,0.000000000000e+00,6.178707420257e+00,3.207558486069e+01,1.394990717637e-02,0.000000000000e+00,3.916197055890e-17,8.115926712304e-01,2.902835443252e+02,6.112794762161e+00,3.120135601502e+01,1.066770986443e-02
2745,,G1_slender,1.489449701181e+01,3.574679282834e+02,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,1.000000000000e+00,6.095913489851e+00,3.278842880553e+01,1.119704594681e-02,0.000000000000e+00,0.000000000000e+00,8.115926712304e-01,2.902835443252e+02,6.112794762161e+00,3.120135601502e+01,2.769276883268e-03
2746,,G1_slender,1.489449701181e+01,3.574679282834e+02,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,0.000000000000e+00,6.252181407605e+00,3.205216871212e+01,5.342989341033e-02,0.000000000000e+00,1.142650209282e-16,1.623185342461e+00,2.902835443252e+02,5.886614399536e+00,3.120135601502e+01,5.847031367709e-02
2747,,G1_slender,1.489449701181e+01,3.574679282834e+02,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,1.000000000000e+00,6.118491969012e+00,3.524330557578e+01,9.244416229345e-03,0.000000000000e+00,2.658584909198e-17,1.623185342461e+00,2.902835443252e+02,5.886614399536e+00,3.120135601502e+01,3.789783015973e-02
2748,,G1_slender,1.489449701181e+01,3.574679282834e+02,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,0.000000000000e+00,7.801493232103e+00,4.089422439844e+01,9.787514992688e-03,0.000000000000e+00,2.171930552688e-17,3.246370684922e-01,2.902835443252e+02,7.824984381793e+00,3.975910748996e+01,3.011109410935e-03
2749,,G1_slender,1.489449701181e+01,3.574679282834e+02,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,1.000000000000e+00,7.746905894144e+00,4.100446142939e+01,1.920298627005e-02,0.000000000000e+00,1.759376806261e-16,3.246370684922e-01,2.902835443252e+02,7.824984381793e+00,3.975910748996e+01,1.007866736937e-02
2750,,G1_slender,1.489449701181e+01,3.574679282834e+02,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,0.000000000000e+00,7.874222523395e+00,4.087968194146e+01,2.114223431663e-02,0.000000000000e+00,2.172759301256e-17,8.115926712304e-01,2.902835443252e+02,7.789381458159e+00,3.975910748996e+01,1.077453234068e-02
2751,,G1_slender,1.489449701181e+01,3.574679282834e+02,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,1.000000000000e+00,7.768798804504e+00,4.178839760487e+01,1.748605785177e-02,1.630019589674e-17,1.710739646449e-16,8.115926712304e-01,2.902835443252e+02,7.789381458159e+00,3.975910748996e+01,2.649399755766e-03
2752,,G1_slender,1.489449701181e+01,3.574679282834e+02,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,0.000000000000e+00,7.968171993988e+00,4.085598667102e+01,8.477265775660e-02,0.000000000000e+00,3.074653953868e-17,1.623185342461e+00,2.902835443252e+02,7.501165479809e+00,3.975910748996e+01,5.860899018391e-02
2753,,G1_slender,1.489449701181e+01,3.574679282834e+02,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,1.000000000000e+00,7.798164061666e+00,4.492434030045e+01,1.443990480288e-02,1.619507815067e-17,1.629106658971e-16,1.623185342461e+00,2.902835443252e+02,7.501165479809e+00,3.975910748996e+01,3.808570575177e-02
2754,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,0.000000000000e+00,9.941647476845e+00,5.211317177913e+01,1.471172110053e-02,0.000000000000e+00,0.000000000000e+00,3.246370684922e-01,2.902835443252e+02,9.971181861237e+00,5.066403612833e+01,2.970773653055e-03
2755,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,1.000000000000e+00,9.872098269462e+00,5.225368509721e+01,3.043706583959e-02,0.000000000000e+00,1.370112022414e-16,3.246370684922e-01,2.902835443252e+02,9.971181861237e+00,5.066403612833e+01,1.003673070000e-02
2756,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,0.000000000000e+00,1.003478093689e+01,5.209856810860e+01,3.261138177284e-02,0.000000000000e+00,3.812188460372e-17,8.115926712304e-01,2.902835443252e+02,9.925813946232e+00,5.066403612833e+01,1.085893068736e-02
2757,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,1.000000000000e+00,9.900520708968e+00,5.325687711143e+01,2.771164326448e-02,0.000000000000e+00,1.412762913013e-16,8.115926712304e-01,2.902835443252e+02,9.925813946232e+00,5.066403612833e+01,2.554738079619e-03
2758,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,0.000000000000e+00,1.015483287921e+01,5.207465393895e+01,1.353101024012e-01,0.000000000000e+00,3.411402891756e-17,1.623185342461e+00,2.902835443252e+02,9.558547534541e+00,5.066403612833e+01,5.871936562292e-02
2759,,G1_slender,1.489449701181e+01,3.574679282834e+02,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,1.000000000000e+00,9.938545461166e+00,5.726080537196e+01,2.290799985472e-02,0.000000000000e+00,5.775024207695e-18,1.623185342461e+00,2.902835443252e+02,9.558547534541e+00,5.066403612833e+01,3.823476263308e-02
2760,,G1_slender,1.929669467280e+01,4.631206721471e+02,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,0.000000000000e+00,9.890128098958e-02,7.949984904260e-01,1.266191133327e-03,0.000000000000e+00,1.952225477229e-17,3.539026401130e-01,4.469417134711e+02,9.981857253191e-02,7.800604464577e-01,9.274819629679e-03
2761,,G1_slender,1.929669467280e+01,4.631206721471e+02,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,1.000000000000e+00,9.834287871517e-02,7.966140493416e-01,1.250388516573e-03,0.000000000000e+00,1.742391738781e-17,3.539026401130e-01,4.469417134711e+02,9.981857253191e-02,7.800604464577e-01,1.500559914469e-02
2762,,G1_slender,1.929669467280e+01,4.631206721471e+02,1.000000000000e-01,5.000000000000e-02,5.000000000000e-01,0.000000000000e+00,9.983319197924e-02,7.967443209109e-01,1.265504601702e-03,0.000000000000e+00,6.272443202502e-17,8.847566002824e-01,4.469417134711e+02,9.938649745430e-02,7.800604464577e-01,4.474408922366e-03
