path,package,bytes,category,handling,listed_in_package_manifest,directed_source_pinned,exact_duplicate_group
20_engineering/service_robot_wp01_20260905/__cadgen__/models/.frame_root_module.step.generation.lock,WP01,32,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-43.bin,WP01,31034,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-430.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-431.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-432.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-433.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-434.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-435.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-436.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-437.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-438.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-439.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-44.bin,WP01,32346,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-440.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-441.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-442.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-443.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-444.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-445.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-446.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-447.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-448.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-449.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-45.bin,WP01,32346,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-450.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-451.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-452.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-453.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-454.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-455.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-456.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-457.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-458.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-459.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-46.bin,WP01,46084,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-460.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-461.bin,WP01,1582,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-462.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-463.bin,WP01,1582,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-464.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-465.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-466.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-467.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-468.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-469.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-47.bin,WP01,1038,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-470.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-471.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-472.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-473.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-474.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-475.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-476.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-477.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-478.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-479.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-48.bin,WP01,1038,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-480.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-481.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-482.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-483.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-484.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-485.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
20_engineering/service_robot_wp01_20260905/__cadgen__/models/service_robot_initial_deploy.step/scene/v2-5a4615854402078ff2659f7fbaf8a52be285c977ddca51b86e90d20ef55d6f13/prototype-486.bin,WP01,3207,GENERATED_VIEWER_CACHE,Exclude from reading; retain for current viewer/replay,False,False,
