id,responsibility_owner,representation_role,accounting_basis,candidate_material_mass_kg,vendor_reference_mass_kg,retained_legacy_planning_budget_kg,source_bound_volume_mm3,density_kg_mm3,as_built_mass_kg,note
R07_HOLD_1_-1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_-1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_HOLD_1_1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_-1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_-1_1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_-1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_RAIL_1_1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_rear_axial_washer_-1_-1,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_rear_axial_washer_-1_1,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_rear_axial_washer_1_-1,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_rear_axial_washer_1_1,R07_ROOT_AND_RETENTION_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
R07_upper_cap_160_-1,R07_ROOT_METAL_CAPS,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.00256115013249746,,,948.5741231472074,2.7e-06,,
R07_upper_cap_160_1,R07_ROOT_METAL_CAPS,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.00256115013249746,,,948.5741231472074,2.7e-06,,
R07_upper_cap_20_-1,R07_ROOT_METAL_CAPS,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002561150132497458,,,948.5741231472067,2.7e-06,,
R07_upper_cap_20_1,R07_ROOT_METAL_CAPS,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0025611501324974578,,,948.5741231472066,2.7e-06,,
RB_end_frame_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.16560908052998966,,,61336.69649258876,2.7e-06,,
RB_end_frame_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.16560908052998966,,,61336.69649258876,2.7e-06,,
RB_end_plug_-1_-1_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,,
RB_end_plug_-1_-1_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,,
RB_end_plug_-1_1_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,,
RB_end_plug_-1_1_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,,
RB_end_plug_1_-1_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,,
RB_end_plug_1_-1_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,,
RB_end_plug_1_1_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,,
RB_end_plug_1_1_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,,
RB_end_screw_-1_-1_-1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_-1_-1_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_-1_1_-1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_-1_1_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_1_-1_-1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_1_-1_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_1_1_-1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_end_screw_1_1_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_longeron_-1_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07516425714576416,,,27838.613757690433,2.7e-06,,
RB_longeron_-1_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07501683476890202,,,27784.01287737112,2.7e-06,,
RB_longeron_1_-1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07516425714576419,,,27838.61375769044,2.7e-06,,
RB_longeron_1_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07501683476890202,,,27784.01287737112,2.7e-06,,
RB_lower_beam_160,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.04536634026499492,,,16802.348246294416,2.7e-06,,
RB_lower_beam_20,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.04536634026499492,,,16802.348246294416,2.7e-06,,
RB_lower_spacer_0,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002496350132497458,,,924.5741231472067,2.7e-06,,
RB_lower_spacer_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002496350132497458,,,924.5741231472067,2.7e-06,,
RB_lower_spacer_2,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0024963501324974597,,,924.5741231472073,2.7e-06,,
RB_lower_spacer_3,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0024963501324974597,,,924.5741231472073,2.7e-06,,
RB_pillar_0,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,,
RB_pillar_1,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,,
RB_pillar_2,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,,
RB_pillar_3,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,,
RB_pillar_bottom_washer_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_bottom_washer_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_bottom_washer_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_bottom_washer_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_nut_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_nut_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_nut_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_nut_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_plug_0_bottom,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_0_top,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_1_bottom,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_1_top,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_2_bottom,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_2_top,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_3_bottom,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_plug_3_top,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,,
RB_pillar_tierod_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_tierod_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_tierod_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_tierod_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_top_washer_0,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_top_washer_1,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_top_washer_2,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_pillar_top_washer_3,ROOT_FRAME_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
RB_upper_beam_160,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.08851574655894578,,,32783.60983664659,2.7e-06,,
RB_upper_beam_20,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.08851574655894578,,,32783.60983664659,2.7e-06,,
TIEROD_DUAL_0,HARNESS_RESTRAINT_HARDWARE,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
TIEROD_DUAL_1,HARNESS_RESTRAINT_HARDWARE,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
TIEROD_PWR_0,HARNESS_RESTRAINT_HARDWARE,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
TIEROD_PWR_1,HARNESS_RESTRAINT_HARDWARE,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP01-MT-M3RA-REUSED,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.3450189608989678,,,127784.80033295102,2.7e-06,,
WP01-MT-M3RB-REUSED,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.4373082870146954,,,161966.03222766495,2.7e-06,,
WP01-RB-BRIDGE-R2,ROOT_FRAME_METAL,PHYSICAL_GEOMETRY,SOURCE_BOUND_CANDIDATE_MATERIAL,0.5145966521960894,,,190591.35266521832,2.7e-06,,
WP06_nut_-1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_nut_-1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_nut_1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_nut_1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_screw_-1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_screw_-1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_screw_1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_screw_1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_inner_-1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_inner_-1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_inner_1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_inner_1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_outer_-1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_outer_-1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_outer_1_-94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP06_washer_outer_1_94,PRIMARY_STRUCTURE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP07_guide_screw_0_-10,RETENTION_GUIDE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP07_guide_screw_0_10,RETENTION_GUIDE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP07_guide_screw_1_-10,RETENTION_GUIDE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
WP07_guide_screw_1_10,RETENTION_GUIDE_FASTENER_KIT,SIMPLIFIED_PROXY,UNRESOLVED_PHYSICAL_MASS,,,,,,,
