path,file_type,sha256,modified_time,source_root,contains_B601,contains_M3,contains_M6,contains_M8,contains_PCD90,contains_BCD130,contains_140x140,evidence_type,authority_level,notes
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R3/B51R1_S05R2_J01_R3_CREATE_INPUT_LOCK.json,json,A5C22D684E4D84EDB9B138DDBAD8351A6E8F432665EB6604FE6B760D803495A5,2026-08-03T17:57:10.999610+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R3/B51R1_S05R2_J01_R3_CREATE_READINESS_RECEIPT.json,json,F11D1DD5CE28D9297274DE53F61D71FB2E1055CD8DACDB6580143D259817F6A6,2026-08-03T17:57:11.002755+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R3/B51R1_S05R2_J01_R3_CREATE_RECEIPT.json,json,F6FC18BC5154B19F1BCACADBC5B8BD840A4B8C4EAE5E50274C6291DB121F3B0C,2026-08-03T17:57:11.004605+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R4/B51R1_S05R2_J01_R4_CREATE_INPUT_LOCK.json,json,5A80EE9A98DBDFCDC295AD5D7061E780B8B4AD84D86C78DF59C2DCEED65458BA,2026-08-03T17:57:11.006608+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R4/B51R1_S05R2_J01_R4_CREATE_READINESS_RECEIPT.json,json,4E29F5635FF1DA52826566A3DD6248BF778B83254C4160B5A8F531518AA267BF,2026-08-03T17:57:11.010556+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R4/B51R1_S05R2_J01_R4_CREATE_RECEIPT.json,json,A6A6F08C8FEE27BF6A971945007AD3384F36720C19EE3C3FD8CA0DEC005062E1,2026-08-03T17:57:11.012067+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R5/B51R1_S05R2_J01_R5_CREATE_INPUT_LOCK.json,json,2D699950E6F0279C871D3D2B44743D52253BAFE740BBC5A48FA07394807F289E,2026-08-03T17:57:11.014078+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R5/B51R1_S05R2_J01_R5_CREATE_READINESS_RECEIPT.json,json,77A28EC9465A115C53C86DA6CC2DC78A16D052C567E89D108E869CE9E8822714,2026-08-03T17:57:11.018105+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R5/B51R1_S05R2_J01_R5_CREATE_RECEIPT.json,json,206717E6B52B2480EF167DB2C02E6EF4267E51292B4ED41F02D51474D5AEA525,2026-08-03T17:57:11.019489+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R6/B51R1_S05R2_J01_R6_CREATE_INPUT_LOCK.json,json,57B5D06F0D7439040AB110590A7E605F83A4DFA6BADDFC0A9FCE3E39C2BB216B,2026-08-03T17:57:11.021488+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R6/B51R1_S05R2_J01_R6_CREATE_READINESS_RECEIPT.json,json,83CF40311DF9171C9C509ED02CF4AC2AB1037502CD9B1024A0623DCEEC2A9A24,2026-08-03T17:57:11.024487+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R6/B51R1_S05R2_J01_R6_CREATE_RECEIPT.json,json,C7CF8FDDA786BB959ACA3AA9A86DE3B40FBCBD6F4687BF8278AC442CBF9CE96E,2026-08-03T17:57:11.026487+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R7/B51R1_S05R2_J01_R7_CREATE_INPUT_LOCK.json,json,7951B9B90E0B8EEB9B192FDF046F7B2203020ECEAFE03F06147D68CB69ED5305,2026-08-03T17:57:11.027487+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R7/B51R1_S05R2_J01_R7_CREATE_READINESS_RECEIPT.json,json,E79777E4839AB669C842EF2C4ACB50E12D359D613DD98CF320F812CCA3D80D4D,2026-08-03T17:57:11.029783+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R7/B51R1_S05R2_J01_R7_CREATE_RECEIPT.json,json,CAEA4F649697D94657286B269ABCA108DDF2487FBA09174F71BFAABC74629A04,2026-08-03T17:56:23.668433+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R7/B51R1_S05R2_J01_R7_NVIDIA_OPENGL_OOM_FAIL_CLOSED_INCIDENT.json,json,509C7CB94E76C3BAE104FAC3A987000704E06545C3FE69E3373288B8B6DA60C8,2026-08-03T18:26:21.674082+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R8/B51R1_S05R2_J01_R8_CREATE_INPUT_LOCK.json,json,6B99F20CDE1D7F4A58E7D5C8A7D1FC708A2C9B5505B47385CE54E07D1BCD4B0B,2026-08-03T18:49:44.132158+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R8/B51R1_S05R2_J01_R8_CREATE_READINESS_RECEIPT.json,json,ABDBE411A3D34BEEA75A0EB63C5845548EC718BA4F8642D260ED10C1BC565939,2026-08-03T18:49:44.062443+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R8/B51R1_S05R2_J01_R8_CREATE_RECEIPT.json,json,A4EFFF67B31025409A7E2A2FB17D8B9AA867B94E96A60DD86485248A87441755,2026-08-03T18:50:06.254224+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R9/B51R1_S05R2_J01_R9_CREATE_INPUT_LOCK.json,json,0B8E6A152BF7BF121C638D2441DE574C9EB3D0CDD706E2D031F535594BAEE83A,2026-08-04T17:57:25.330905+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R9/B51R1_S05R2_J01_R9_CREATE_READINESS_RECEIPT.json,json,A7787A94C10DCD0A031F087ED58DEA3DB745AAE5AB04671A1144C3B2FD918086,2026-08-04T17:57:25.256980+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_J01_R9/B51R1_S05R2_J01_R9_CREATE_RECEIPT.json,json,10683F5602D358CEC423B7D2723AD6BBEB7CC163F1BD1B5AD3481A29CAE091C8,2026-08-04T17:57:44.950409+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P/B51R1_S05R2_P_INPUT_LOCK.json,json,719B88D997D1506294A913BD4E68956E19F3EFC37E11DBD0C47CE047E199928A,2026-08-03T17:57:11.031256+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P/B51R1_S05R2_P_PILOT_CREATE_RECEIPT.json,json,1C20D66AC34DB78B5DFD6731F17ED4805105C5E88276CEA089FC50A2BB5E1EF8,2026-08-03T17:57:11.033254+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P/B51R1_S05R2_P_READINESS_RECEIPT.json,json,830D3A533C015827CD517AB7DBBC62FE4CC6AEC3CA97F9E3EE0649A2F4B3F5B2,2026-08-03T17:57:11.035362+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P/B51R1_S05R2_P_STAGING_PATH_LENGTH_HOLD_GATE.json,json,47AD62A62FAFE3467DCEF802BBC79C855C3125BD6D143DB3D609DDE63EAE828C,2026-08-03T17:57:11.036573+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P_R1/B51R1_S05R2_P_R1_INPUT_LOCK.json,json,FD65187EB45AD9AA3071B138BF9DC9DF7EE525A422F3B6319D24D2401EA72095,2026-08-03T17:57:11.054152+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P_R1/B51R1_S05R2_P_R1_MR2_PILOT_CREATE_GATE.json,json,6B01C349F4AE7D79A716DF07694F4B04E9779E493958DF8FD52913CA2E8668DE,2026-08-03T17:57:11.055893+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P_R1/B51R1_S05R2_P_R1_PILOT_CREATE_RECEIPT.json,json,3F90FF995F0FBA61D311EDD9F85EDB90B91341F1B11E6CF8DEF5B99D164371F7,2026-08-03T17:57:11.057662+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_P_R1/B51R1_S05R2_P_R1_READINESS_RECEIPT.json,json,183B669F1FEB06D4E5BF4C23E6446CCF16D0580C51C84989EC39B6DF5303EA72,2026-08-03T17:57:11.060383+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R1/B51R1_S05R2_PC_R1_INPUT_LOCK.json,json,2AA54FFB3538191A419CB65A201B77BDD878107BD2032370D46F8026AC17E6BB,2026-08-03T17:57:11.038572+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R1/B51R1_S05R2_PC_R1_MR2_PILOT_COLD_REOPEN_GATE.json,json,358A42B42802CE53D83C9550E47E6526641D1FAD92E598190ABC4BC0FBBDC11B,2026-08-03T17:57:11.040772+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R1/B51R1_S05R2_PC_R1_PILOT_COLD_REOPEN_RECEIPT.json,json,DDC9C05EB489FA43F41F91F2CFA3E8ADDBDC8E880F7A55EC9E0601698D068314,2026-08-03T17:57:11.041775+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R1/B51R1_S05R2_PC_R1_READINESS_RECEIPT.json,json,418ED57A9FCC959EE302886EADDDACE53428D7308043EC8FEAD9CD1E80CC90FD,2026-08-03T17:57:11.045153+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R1/B51R1_S05R2_PC_R2_DIRECT_PART_READINESS_RECEIPT.json,json,57DF7CF1256FC95150FF168A062730C69736E22164C2CB1DB894C4654A0A6C9C,2026-08-03T17:57:11.046153+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R1/B51R1_S05R2_PC_R2_DIRECT_PART_VERIFY_RECEIPT.json,json,4F1D9DC591F2F4F7F00E122EEF9E561414A43765131B93B9DD168E6C9215D883,2026-08-03T17:57:11.050153+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R2_DIAGNOSTIC/B51R1_S05R2_PC_R2_DIRECT_PART_READINESS_RECEIPT.json,json,5EC5CF103DB61F47B1B1F7E4072F9B4D62EB8489301260075C54E70918DD131E,2026-08-03T17:57:11.051151+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R2_PC_R2_DIAGNOSTIC/B51R1_S05R2_PC_R2_DIRECT_PART_VERIFY_RECEIPT.json,json,124825156800872B63C284E2A530D33CBC55F7AA813174702D32ABF9F190EE8A,2026-08-03T17:57:11.053152+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_J01_PRECHECK/B51R1_S05R_J01_MR1_DRIVER_REFERENCE_HOLD.json,json,542572A3F8862587316D8C42A0866D8D0E8ECC479073FB52464143A864E08250,2026-08-03T17:57:11.062028+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_P/B51R1_S05R_P_INPUT_LOCK.json,json,B54C497B4429277FC2FA91ECA39B7095ECB4C1997E6F1E43053125984E233FFA,2026-08-03T17:57:11.063673+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_P/B51R1_S05R_P_MR1_PILOT_CREATE_GATE.json,json,CE8B53BF8A9FD79512B911675CE23FA76E9C4764951A4C181D8449ABD427E068,2026-08-03T17:57:11.065353+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_P/B51R1_S05R_P_PILOT_CREATE_RECEIPT.json,json,E7844E20FB886FC8F37D37B357A82CA8DCBBDFB2A391CE3DE73ACA5AB9A702EF,2026-08-03T17:57:11.066448+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_P/B51R1_S05R_P_READINESS_RECEIPT.json,json,3632D01A36916A13B68B1240162E5D51EE8A0190C681C7529DDF743C8D7ECC8C,2026-08-03T17:57:11.070349+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_PC/B51R1_S05R_PC_INPUT_LOCK.json,json,A39009476439F1C9B06A1CCC2CB5BCE20C35533D9AB8BF3636D30A37310ACF84,2026-08-03T17:57:11.071349+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_PC/B51R1_S05R_PC_MR1_PILOT_COLD_REOPEN_GATE.json,json,9B38184763A5C9EB5E72292E80184CB7952652BB895CC412D1BC68E2A60DE39A,2026-08-03T17:57:11.073497+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_PC/B51R1_S05R_PC_PILOT_COLD_REOPEN_RECEIPT.json,json,6C533D3856559AC1E118A4ABF8A7A0C35135051FC671231B90FDBC34FB2CE8CC,2026-08-03T17:57:11.074689+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/AUTONOMOUS/S05R_PC/B51R1_S05R_PC_READINESS_RECEIPT.json,json,233570B52E395432DD87C4828A4F9658CDD566F6B4F7E1B3F0D957DA9951CBBB,2026-08-03T17:57:11.076703+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/B51R1_CARRIER_Q0_R2_SNAPSHOT_VISUAL_REVIEW_20260730.json,json,C2FCBB9962E13C545484BC1423F071292E63E3BD3E827BC55EB4AF4D13C06F51,2026-08-03T17:57:11.079191+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/B51R1_COLD_REOPEN_AUTHORIZATION_ADMISSION_20260801.json,json,3BC20BFBA9AAAB8A61A1E2A580C35B4977DA8169F15597453A82A4F2518E0BC4,2026-08-03T17:57:11.080318+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/b51r1_extract_shoe_witness_steps.py,py,A2C7E1636A29CAA96DFA09B14A5940DEE792ECD69FFB7517343D6ACE8C1F4AE5,2026-08-03T17:57:11.134360+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/B51R1_MASTER_SKELETON_V2_STAGE_B_COORDINATE_API_HANG_INCIDENT_20260729.json,json,4655C1F553BAD4CF4CA8D568330EC97F462274D3572938063B1CE865C07ACB71,2026-08-03T17:57:11.081781+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/B51R1_MECHANICS_CONTROL_CONTINUATION_PACKAGE_ADMISSION.json,json,E2DFBBC019F72163A971529A18BB1972805A1043D6BAD6B34CFFE8F6736B46B4,2026-08-03T17:57:11.084007+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_RECONCILIATION/20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/B51R1_PHASE1_ENVIRONMENT_AUDIT.json,json,C42F4E3D5F3C00707E91DB85329CDA08E4AF43F40623494107973D91D7F447D3,2026-08-03T17:57:11.089743+00:00,MIGRATED_WORKTREE,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
