pair_id,object_a,object_b,in_required_universe,exclusion_rule,policy_state,required_clearance_mm,verdict
2612,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J3-SADDLE-LINER,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2613,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-ANNULAR-FOLLOWER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2614,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-ANNULAR-FOLLOWER-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2615,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-B-TO-ANNULUS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2616,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-B-TO-ANNULUS-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2617,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-FIXED-APPROACH,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2618,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-FIXED-APPROACH-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2619,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-TROMBONE-U,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2620,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J4-TROMBONE-U-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2621,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J5-HIGH-BYPASS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2622,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J5-HIGH-BYPASS-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2623,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J5-HIGH-RETURN,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2624,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J5-HIGH-RETURN-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2625,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J5-WRAP,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2626,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J5-WRAP-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2627,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J6-RING-0,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2628,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J6-RING-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2629,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J6-RING-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2630,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GDE-J6-RING-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2631,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GSP-J5-HIGH-A6,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2632,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GSP-J5-HIGH-W2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2633,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GSP-J5-HIGH-W3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2634,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GSP-L4-HIGH-E1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2635,C::SEG-07B_WRIST_TAIL_POWER,R::RC-GSP-L4-HIGH-E2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2636,C::SEG-07B_WRIST_TAIL_POWER,R::RC-PLT-BASE-CONN,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2637,C::SEG-07B_WRIST_TAIL_POWER,R::RC-PLT-BUS-CONN,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2638,C::SEG-07B_WRIST_TAIL_POWER,R::RC-PLT-WRIST-SPLIT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2639,C::SEG-07B_WRIST_TAIL_POWER,R::RC-SR-WRIST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2640,C::SEG-07B_WRIST_TAIL_POWER,R::RC-SR-WRIST-BOOT,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2641,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-A-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2642,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-A-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2643,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-A-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2644,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-A-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2645,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-B-STAGE-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2646,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-B-STAGE-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2647,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-B-STAGE-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2648,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TEL-J4-B-STAGE-4,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2649,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TRK-J3-RAIL,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2650,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TRK-J3-STOP-A,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2651,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TRK-J3-STOP-B,true,,CANDIDATE_GEOMETRY_READY_PENDING_OWNER_BINDING_QUERY_NOT_EXECUTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2652,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TRK-J4-STOP-NEG,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2653,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TRK-J4-STOP-POS,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2654,C::SEG-07B_WRIST_TAIL_POWER,R::RC-TRK-J4-TROMBONE-RAIL,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2655,C::SEG-07B_WRIST_TAIL_POWER,S::LEFT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2656,C::SEG-07B_WRIST_TAIL_POWER,S::LEFT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2657,C::SEG-07B_WRIST_TAIL_POWER,S::LEFT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2658,C::SEG-07B_WRIST_TAIL_POWER,S::RIGHT_LEAF_1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2659,C::SEG-07B_WRIST_TAIL_POWER,S::RIGHT_LEAF_2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2660,C::SEG-07B_WRIST_TAIL_POWER,S::RIGHT_LEAF_3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2661,F::BUS,F::LOAD_BRIDGE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2662,F::BUS,F::M3R_STAGE_A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2663,F::BUS,F::M3R_STAGE_B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2664,F::BUS,R::RC-BRK-BASE-COLLAR,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2665,F::BUS,R::RC-BRK-BUS-FLANGE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2666,F::BUS,R::RC-BRK-J1-RISER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2667,F::BUS,R::RC-BRK-J4-ANN-MAIN-SPINE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2668,F::BUS,R::RC-BRK-J4-ANN-ROOT-NECK,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2669,F::BUS,R::RC-BRK-J4-ANN-SPINE-HUB,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2670,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-LOWER-ARM,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2671,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-LOWER-POST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2672,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-LOWER-SADDLE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2673,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-MID-ARM,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2674,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-MID-POST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2675,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-MID-SADDLE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2676,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-UPPER-ARM,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2677,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-UPPER-POST,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2678,F::BUS,R::RC-BRK-J4-ANN-SUPPORT-UPPER-SADDLE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2679,F::BUS,R::RC-BRK-J4-RAIL-PAD-1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2680,F::BUS,R::RC-BRK-J4-RAIL-PAD-2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2681,F::BUS,R::RC-BRK-J4-RAIL-PAD-3,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2682,F::BUS,R::RC-BRK-J4-RAIL-SPINE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2683,F::BUS,R::RC-BRK-J6-GUIDE-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2684,F::BUS,R::RC-BRK-J6-GUIDE-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2685,F::BUS,R::RC-BRK-L1-01,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2686,F::BUS,R::RC-CAR-J3-CARRIAGE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2687,F::BUS,R::RC-CAR-J4-FOLLOWER-TROLLEY,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2688,F::BUS,R::RC-CAR-J4-TROMBONE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2689,F::BUS,R::RC-CHN-BUS-FT-BASE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2690,F::BUS,R::RC-CHN-BUS-FT-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2691,F::BUS,R::RC-CHN-BUS-FT-WALL-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2692,F::BUS,R::RC-CHN-BUS-FT-WALL-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2693,F::BUS,R::RC-CHN-E210-LINK-00,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2694,F::BUS,R::RC-CHN-E210-LINK-01,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2695,F::BUS,R::RC-CHN-E210-LINK-02,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2696,F::BUS,R::RC-CHN-E210-LINK-03,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2697,F::BUS,R::RC-CHN-E210-LINK-04,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2698,F::BUS,R::RC-CHN-E210-LINK-05,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2699,F::BUS,R::RC-CHN-L2-BASE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2700,F::BUS,R::RC-CHN-L2-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2701,F::BUS,R::RC-CHN-L2-WALL-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2702,F::BUS,R::RC-CHN-L2-WALL-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2703,F::BUS,R::RC-CHN-L3-BASE,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2704,F::BUS,R::RC-CHN-L3-LINER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2705,F::BUS,R::RC-CHN-L3-WALL-A,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2706,F::BUS,R::RC-CHN-L3-WALL-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2707,F::BUS,R::RC-CLP-BUS-HN01,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2708,F::BUS,R::RC-CLP-BUS-HN02,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2709,F::BUS,R::RC-CLP-BUS-HN03,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2710,F::BUS,R::RC-CLP-BUS-RISER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2711,F::BUS,R::RC-CLP-J1-MOV,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2712,F::BUS,R::RC-CLP-J1-RELIEF-A1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2713,F::BUS,R::RC-CLP-J1-RELIEF-A2,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2714,F::BUS,R::RC-CLP-J1-RELIEF-B1,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2715,F::BUS,R::RC-CLP-J2-FIX,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2716,F::BUS,R::RC-CLP-J2-MOV,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2717,F::BUS,R::RC-CLP-J3-HOST-BOUNDARY,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2718,F::BUS,R::RC-CLP-J3-MOV,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2719,F::BUS,R::RC-CLP-J4-ANN-ENTRY,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2720,F::BUS,R::RC-CLP-J4-B,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2721,F::BUS,R::RC-CLP-J4-FIX,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2722,F::BUS,R::RC-CLP-J4-FOLLOWER,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2723,F::BUS,R::RC-CLP-J5-FIX,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2724,F::BUS,R::RC-CLP-J5-MOV,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2725,F::BUS,R::RC-CLP-J6-FIX,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
2726,F::BUS,R::RC-CLP-J6-MOV,true,,UNKNOWN_FAIL_CLOSED_DESIGN_ASSET_NOT_PROMOTED,NULL_OWNER_CLEARANCE_POLICY_NOT_ISSUED,UNKNOWN
