object_id,logical_role,source_candidate_id,source_geometry_path,source_geometry_sha256,geometry_representation,frame_id,frame_transform,unit,scale,operational_geometry_authority,allowed_stage_set,collision_group,adjacency_class,missing_reason,generation_method,owning_link,asset_path,asset_sha256,hausdorff_derate_mm,element_count,bounds_lo,bounds_hi
R::RC-GDE-J5-WRAP,R::guide_mandrel,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_WRAP_tris.npy,03C78B7FE305A14265C24C4A7A24D5ABF962F2FD5653D6718983DFEAAFDBF1C7,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J5-WRAP_OP_V1.npz,05AA49444BA72BB1964284D6FB61ABF288E7CF86CA8C7130D9FFBF2CCE1BB7ED,0.0,33264,"[40.50152862273117, -214.48143389258158, 250.50295277099224]","[139.9203821656051, -92.9335476486168, 269.49704722900776]"
R::RC-GDE-J5-WRAP-LINER,R::liner,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J5_WRAP_LINER_tris.npy,AE6E53B6A5ABB3D3E65F8855BC0C1BB4A4DA64B0C1B31AA33E4FA243B3EFA0F5,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J5-WRAP-LINER_OP_V1.npz,5C8158E0921C2B83B07228536ABF60FD2400EA023B3DE30F110B270B7046037E,0.0,33264,"[42.80147411370354, -212.18209593982286, 252.80223788959412]","[138.67515923566881, -94.96847540688319, 267.1977621104059]"
R::RC-GDE-J6-RING-0,R::guide_ring,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_0_tris.npy,9CF1A43BDF3DD5354D9FDD95645CF8BB213597B143B5F893E096109215331D4A,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J6-RING-0_OP_V1.npz,F24119A3561FD262407A02251DA7E70A7D5C32BBAC3DCB8B0B4EC71BA4955B8D,0.0,900,"[103.0, -65.99790482651811, 125.70326163938702]","[107.0, 65.98695376482434, 257.7]"
R::RC-GDE-J6-RING-1,R::guide_ring,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_1_tris.npy,8F24375D31DEB7636A4F2587123C52ACD749FF6B84C09DBB443354940A0CBBC1,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J6-RING-1_OP_V1.npz,FA3918766C7AA8A076A80612A9EF3BE0355C67E829E54C498A22938DA4142229,0.0,900,"[113.0, -65.99790482651811, 125.70326163938702]","[117.0, 65.98695376482434, 257.7]"
R::RC-GDE-J6-RING-2,R::guide_ring,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_2_tris.npy,222B59C0BB75568ADCFE86358869A169C34BB5EC44052291A5962714947DC4E6,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J6-RING-2_OP_V1.npz,97E87223CBFA936E0F83F56C7A896CBAEB0B5FF43A1DD251457984D20A64C79D,0.0,900,"[123.0, -65.99790482651811, 125.70326163938702]","[127.0, 65.98695376482434, 257.7]"
R::RC-GDE-J6-RING-3,R::guide_ring,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GDE_J6_RING_3_tris.npy,3488A1158EA636C15BB45AFC226D6C437D42BC3674AFE534A5B418C80065AFB2,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GDE-J6-RING-3_OP_V1.npz,67ABD3B96731848A565921EEE1F1D32851E9250EBEFFD14937123993BCE80C53,0.0,900,"[133.0, -65.99790482651811, 125.70326163938702]","[137.0, 65.98695376482434, 257.7]"
R::RC-GSP-J5-HIGH-A6,R::guide_support,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_J5_HIGH_A6_tris.npy,A0BE4F237F1EE5020102A23CD0B1CA05EE228CA7A6F06F5BA17BF80006F97C00,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GSP-J5-HIGH-A6_OP_V1.npz,C350ECD965408AAD62BA26F267601B4803345E6CECAA5C887472A7087DF09531,0.0,672,"[94.57286282728381, -66.74490194854863, 340.2138303731823]","[129.66320747518395, -33.26938635242918, 368.26230206489083]"
R::RC-GSP-J5-HIGH-W2,R::guide_support,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_J5_HIGH_W2_tris.npy,2C634D73187205E72305A0A393F8D6B3D8881408C65DC618808BE1157ABEADD8,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GSP-J5-HIGH-W2_OP_V1.npz,2F611848E810470B1F414EF9492CB6483978C829195AA772E8C598E9E0D3FC5E,0.0,684,"[232.3405834859981, -29.066099032543285, 261.966991411009]","[269.48278100137713, 7.119702526889423, 290.2512626584709]"
R::RC-GSP-J5-HIGH-W3,R::guide_support,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_J5_HIGH_W3_tris.npy,51C1C65A7AF50B4A9A6AE291DE08D60B7902D30DA93D027823BCF18623D93985,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GSP-J5-HIGH-W3_OP_V1.npz,AB097F3AB17A2D37BC9E17EF495D6A9EA0287F64A001EBB3D8B71BDF15B42BD8,0.0,684,"[232.44595391229697, -24.659234892964697, 341.14804105335537]","[267.04130321778064, 8.410149804995818, 369.4323123008173]"
R::RC-GSP-L4-HIGH-E1,R::guide_support,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_L4_HIGH_E1_tris.npy,B4766C5DEDF42C0BBFCBE386DBD8AB5A8362AEB3532A1BF6C82ACAEFDD66F18E,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GSP-L4-HIGH-E1_OP_V1.npz,1838DA7A06E4E30867AA43B0E225081C80B54E97F7423C555F412DE2135E5D09,0.0,688,"[-113.0, 49.120523153490375, 325.25786446791574]","[-87.0, 67.23794198454611, 353.2193665221279]"
R::RC-GSP-L4-HIGH-E2,R::guide_support,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_GSP_L4_HIGH_E2_tris.npy,DFC94F24AD3B6010D369B104312B252CADE9A93B47500946189322043C0DB804,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-GSP-L4-HIGH-E2_OP_V1.npz,44614526C5A32003CF8B4413A1F59F110D24A0DCE5E442A3F1BBA3D780A5707B,0.0,672,"[138.64029316505594, -193.10086554075414, 248.87877604449193]","[171.40048261777557, -161.86175394131652, 277.5348093310074]"
R::RC-PLT-BASE-CONN,R::hardware,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_PLT_BASE_CONN_S_V1.step,6A994E2DF8F50B8400FF8FFAC19427C22A3949199DD76DE47D477C13B799807B,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-PLT-BASE-CONN_OP_V1.brep,8A8D17E01E8CDBDE1D375E3342B4A73DB99517D3EDEAA0CF19436862B1371A74,0.0,1,"[207.5899999, -54.11670201114, -13.46888352107]","[217.5900001, -35.878159777949996, 13.47606432254]"
R::RC-PLT-BUS-CONN,R::hardware,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_PLT_BUS_CONN_S_V1.step,B0986D54DA44169BC47FCAF005B04446081E6DB573EAF9AB3C18C6B2EDBD247E,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-PLT-BUS-CONN_OP_V1.brep,EEF9CE952ADB82088CF6C975E0979ECEB789FA4EE07AB6260D3CD3D6702370A8,0.0,1,"[146.99999989998, -79.11648530792999, -13.47480920959]","[153.00000009999, -60.877943074739996, 13.470138634019]"
R::RC-PLT-WRIST-SPLIT,R::hardware,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_PLT_WRIST_SPLIT_tris.npy,BDEE76D0B0E6340465A4D06287D810FC1FD9A8ED1A3C225B7C5447C2B66983FF,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-PLT-WRIST-SPLIT_OP_V1.npz,A4FDCB009F1209D148190A562BF837CF1E188A1476AE2AF8DBC8D8A0C5B6D4A6,0.0,12,"[257.0, -70.0, 231.7]","[267.0, -40.0, 251.7]"
R::RC-SR-WRIST,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_SR_WRIST_tris.npy,018EA5E0514D4BBAA178ABB9F456A40FF49AC1855B9F4BBACC3A45F76945FF8E,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-SR-WRIST_OP_V1.npz,74BB4254BA011B5D2BB3A3783A068D419387EF228DA78CE1D143BF8FD812495B,0.0,580,"[217.63501775029258, -64.97716384353672, 232.9690945995498]","[232.47894896377494, -44.96570369364678, 253.54000545541155]"
R::RC-SR-WRIST-BOOT,R::strain_relief_boot,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_SR_WRIST_BOOT_tris.npy,DA673638D0B407FA710027D95BAC7D7914D6DED2B4149906605066E0E282DF6A,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-SR-WRIST-BOOT_OP_V1.npz,AC9106A19834CBA0012294685A0B5DE817ED5821D60D8C49BAB555522DA3E7F8,0.0,1886,"[237.0, -62.99751345600653, 233.7]","[262.0, -47.00248654399347, 249.7]"
R::RC-TEL-J4-A-STAGE-1,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_1_tris.npy,3EB2B3E046C62F22F23C2CCD3E5F93D159E489C53C30DAE617EF71F33F26DD9B,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-A-STAGE-1_OP_V1.npz,E5E5A25BF658C490F8858F97DF77F7A03989F4D4F2598A329D9B59CE93B77A85,0.0,1008,"[-157.0, 244.99979797371932, 228.20276379117203]","[-100.0, 266.9997979737193, 250.19592579519]"
R::RC-TEL-J4-A-STAGE-2,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_2_tris.npy,661DBFD08F76A9F1471E92FBD72231EC007181B5D4B4CD3AA51734061E3541AE,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-A-STAGE-2_OP_V1.npz,E128D9AD36AFD4691BB7454574168FDC0FE7A4A2B6B6889DB0A78363AE4F5030,0.0,1008,"[-174.375, 246.49979797371932, 229.70229756417325]","[-117.375, 265.4997979737193, 248.69639202218877]"
R::RC-TEL-J4-A-STAGE-3,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_3_tris.npy,4E0B3ECE0F601A4128562006239C7F1CB7B2A771EE90E36DFC7A954F188120C3,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-A-STAGE-3_OP_V1.npz,2C656AF4E1949D4E8BBEA90E4E2E19BC51F9124653DFB49101839ED0A5A81692,0.0,1008,"[-191.75, 247.89979797371933, 231.1018624189744]","[-134.75, 264.0997979737193, 247.29682716738762]"
R::RC-TEL-J4-A-STAGE-4,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_A_STAGE_4_tris.npy,1642AE7A94A9149FC689374449A85E838B61B96348F6E08D9E1BB6C5DCB5B643,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-A-STAGE-4_OP_V1.npz,713A75B856731C534BF34D0BDE41BA986C489EE22C5CE8EE231E6A7D30EC23FA,0.0,1008,"[-209.125, 249.1997979737193, 232.40145835557547]","[-152.125, 262.7997979737193, 245.99723123078655]"
R::RC-TEL-J4-B-STAGE-1,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_1_tris.npy,915FAA2F1EAFEC80FADD6C0A9DA311BD7DC8BAE484836C0393C5F5124FFB509F,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-B-STAGE-1_OP_V1.npz,3092DBB2586D80CC4F9D2BAEB33E8BB5BF5527BF986877155D45E42479D25BDA,0.0,1008,"[-157.0, 198.99979797371932, 128.20276379117203]","[-100.0, 220.99979797371932, 150.19592579519]"
R::RC-TEL-J4-B-STAGE-2,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_2_tris.npy,19D4C493A28051918E6837C9B9789226967A7C7D230B203259C3972066590AB8,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-B-STAGE-2_OP_V1.npz,9A7DD9995F39BB038D127E93B4C5CE8807F086F34438928220DC3551815B530A,0.0,1008,"[-174.375, 200.49979797371932, 129.70229756417325]","[-117.375, 219.49979797371932, 148.69639202218877]"
R::RC-TEL-J4-B-STAGE-3,R::telescope_stage,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_TEL_J4_B_STAGE_3_tris.npy,54F7D66DF47583522DE7DB5632D363349A08F7FFC378A7E2305FCFAC852BA31C,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-TEL-J4-B-STAGE-3_OP_V1.npz,32E359829812C70AAB53BD6A1533A412CCB59810E4FB199E554D123C166F6B59,0.0,1008,"[-191.75, 201.89979797371933, 131.1018624189744]","[-134.75, 218.09979797371932, 147.29682716738762]"
