state,instance_id,T_S_step_m,transform_equation,source_frame,target_frame,translation_unit,source_translation_unit,rotation_valid,same_geometry_as_873,same_transform_as_873,native_whole_plan_current,source_hash_verified
service,C203_CLAMP_SCREW_1,"[[1.0,0.0,0.0,-0.048],[0.0,1.0,0.0,0.0225],[0.0,0.0,1.0,-0.054],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_CLAMP_SCREW_1,S,m,mm,True,False,False,False,True
service,C203_CLAMP_SCREW_2,"[[1.0,0.0,0.0,-0.02],[0.0,1.0,0.0,-0.0225],[0.0,0.0,1.0,-0.054],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_CLAMP_SCREW_2,S,m,mm,True,False,False,False,True
service,C203_CLAMP_SCREW_3,"[[1.0,0.0,0.0,-0.02],[0.0,1.0,0.0,0.0225],[0.0,0.0,1.0,-0.054],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_CLAMP_SCREW_3,S,m,mm,True,False,False,False,True
service,C203_BOARD_SCREW_0,"[[0,0,-1,-0.005540000000000001],[1,0,0,-0.02],[0,-1,0,-0.069],[0,0,0,1]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_BOARD_SCREW_0,S,m,mm,True,False,False,False,True
service,C203_BOARD_SCREW_1,"[[0,0,-1,-0.005540000000000001],[1,0,0,-0.02],[0,-1,0,-0.031],[0,0,0,1]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_BOARD_SCREW_1,S,m,mm,True,False,False,False,True
service,C203_BOARD_SCREW_2,"[[0,0,-1,-0.005540000000000001],[1,0,0,0.02],[0,-1,0,-0.069],[0,0,0,1]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_BOARD_SCREW_2,S,m,mm,True,False,False,False,True
service,C203_BOARD_SCREW_3,"[[0,0,-1,-0.005540000000000001],[1,0,0,0.02],[0,-1,0,-0.031],[0,0,0,1]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_BOARD_SCREW_3,S,m,mm,True,False,False,False,True
service,CHB_INPUT_PCB,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:CHB_INPUT_PCB,S,m,mm,True,False,False,False,True
service,CHB_INPUT_SPACER_0,"[[1.0,0.0,0.0,-0.04913000000000001],[0.0,1.0,0.0,-0.0254],[0.0,0.0,1.0,-0.08395000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:CHB_INPUT_SPACER_0,S,m,mm,True,False,False,False,True
service,CHB_INPUT_SCREW_0,"[[1.0,0.0,0.0,-0.04913000000000001],[0.0,1.0,0.0,-0.0254],[0.0,0.0,1.0,-0.07970000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:CHB_INPUT_SCREW_0,S,m,mm,True,False,False,False,True
service,CHB_INPUT_SPACER_1,"[[1.0,0.0,0.0,-0.04913000000000001],[0.0,1.0,0.0,0.0254],[0.0,0.0,1.0,-0.08395000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:CHB_INPUT_SPACER_1,S,m,mm,True,False,False,False,True
service,CHB_INPUT_SCREW_1,"[[1.0,0.0,0.0,-0.04913000000000001],[0.0,1.0,0.0,0.0254],[0.0,0.0,1.0,-0.07970000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:CHB_INPUT_SCREW_1,S,m,mm,True,False,False,False,True
service,C203_W_PLUS,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_W_PLUS,S,m,mm,True,False,False,False,True
service,C203_W_MINUS,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_W_MINUS,S,m,mm,True,False,False,False,True
service,C203_LACE_PLUS,"[[1,0,0,0.0],[0,1,0,0.0],[0,0,1,0.0],[0,0,0,1]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_LACE_PLUS,S,m,mm,True,False,False,False,True
service,C203_LACE_MINUS,"[[1,0,0,0.0],[0,1,0,0.0],[0,0,1,0.0],[0,0,0,1]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:C203_LACE_MINUS,S,m,mm,True,False,False,False,True
parking,RB_longeron_-1_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,-0.10715000000000001],[0.0,0.0,1.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_longeron_-1_-1,S,m,mm,True,True,True,False,True
parking,RB_longeron_-1_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,-0.10715000000000001],[0.0,0.0,1.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_longeron_-1_1,S,m,mm,True,True,True,False,True
parking,RB_longeron_1_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.10715000000000001],[0.0,0.0,1.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_longeron_1_-1,S,m,mm,True,True,True,False,True
parking,RB_longeron_1_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.10715000000000001],[0.0,0.0,1.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_longeron_1_1,S,m,mm,True,True,True,False,True
parking,RB_end_frame_-1,"[[1.0,0.0,0.0,-0.18],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_frame_-1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_-1_-1_-1,"[[1.0,0.0,0.0,-0.167],[0.0,1.0,0.0,-0.10715000000000001],[0.0,0.0,1.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_-1_-1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_-1_-1_-1,"[[0.0,0.0,-1.0,-0.19],[0.0,-1.0,0.0,-0.10715000000000001],[-1.0,0.0,0.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_-1_-1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_-1_-1_1,"[[1.0,0.0,0.0,-0.167],[0.0,1.0,0.0,-0.10715000000000001],[0.0,0.0,1.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_-1_-1_1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_-1_-1_1,"[[0.0,0.0,-1.0,-0.19],[0.0,-1.0,0.0,-0.10715000000000001],[-1.0,0.0,0.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_-1_-1_1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_-1_1_-1,"[[1.0,0.0,0.0,-0.167],[0.0,1.0,0.0,0.10715000000000001],[0.0,0.0,1.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_-1_1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_-1_1_-1,"[[0.0,0.0,-1.0,-0.19],[0.0,-1.0,0.0,0.10715000000000001],[-1.0,0.0,0.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_-1_1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_-1_1_1,"[[1.0,0.0,0.0,-0.167],[0.0,1.0,0.0,0.10715000000000001],[0.0,0.0,1.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_-1_1_1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_-1_1_1,"[[0.0,0.0,-1.0,-0.19],[0.0,-1.0,0.0,0.10715000000000001],[-1.0,0.0,0.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_-1_1_1,S,m,mm,True,True,True,False,True
parking,RB_end_frame_1,"[[1.0,0.0,0.0,0.18],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_frame_1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_1_-1_-1,"[[1.0,0.0,0.0,0.167],[0.0,1.0,0.0,-0.10715000000000001],[0.0,0.0,1.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_1_-1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_1_-1_-1,"[[0.0,0.0,1.0,0.183],[0.0,-1.0,0.0,-0.10715000000000001],[1.0,0.0,0.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_1_-1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_1_-1_1,"[[1.0,0.0,0.0,0.167],[0.0,1.0,0.0,-0.10715000000000001],[0.0,0.0,1.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_1_-1_1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_1_-1_1,"[[0.0,0.0,1.0,0.183],[0.0,-1.0,0.0,-0.10715000000000001],[1.0,0.0,0.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_1_-1_1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_1_1_-1,"[[1.0,0.0,0.0,0.167],[0.0,1.0,0.0,0.10715000000000001],[0.0,0.0,1.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_1_1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_1_1_-1,"[[0.0,0.0,1.0,0.183],[0.0,-1.0,0.0,0.10715000000000001],[1.0,0.0,0.0,-0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_1_1_-1,S,m,mm,True,True,True,False,True
parking,RB_end_plug_1_1_1,"[[1.0,0.0,0.0,0.167],[0.0,1.0,0.0,0.10715000000000001],[0.0,0.0,1.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_plug_1_1_1,S,m,mm,True,True,True,False,True
parking,RB_end_screw_1_1_1,"[[0.0,0.0,1.0,0.183],[0.0,-1.0,0.0,0.10715000000000001],[1.0,0.0,0.0,0.10715000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_end_screw_1_1_1,S,m,mm,True,True,True,False,True
parking,WP01-RB-BRIDGE-R2,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:WP01-RB-BRIDGE-R2,S,m,mm,True,False,False,False,True
parking,RB_upper_beam_20,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.10115],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_upper_beam_20,S,m,mm,True,True,True,False,True
parking,RB_lower_beam_20,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,-0.10415],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_lower_beam_20,S,m,mm,True,True,True,False,True
parking,RB_upper_beam_160,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.10115],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_upper_beam_160,S,m,mm,True,True,True,False,True
parking,RB_lower_beam_160,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,-0.10415],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_lower_beam_160,S,m,mm,True,True,True,False,True
parking,RB_pillar_0,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.0015],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_0,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_0_top,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.08715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_0_top,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_0_bottom,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.09015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_0_bottom,S,m,mm,True,True,True,False,True
parking,RB_lower_spacer_0,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.09965],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_lower_spacer_0,S,m,mm,True,True,True,False,True
parking,RB_pillar_tierod_0,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.11715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_tierod_0,S,m,mm,True,True,True,False,True
parking,RB_pillar_top_washer_0,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.11665],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_top_washer_0,S,m,mm,True,True,True,False,True
parking,RB_pillar_bottom_washer_0,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.10765000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_bottom_washer_0,S,m,mm,True,True,True,False,True
parking,RB_pillar_nut_0,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_nut_0,S,m,mm,True,True,True,False,True
parking,RB_pillar_1,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.0015],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_1,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_1_top,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.08715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_1_top,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_1_bottom,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.09015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_1_bottom,S,m,mm,True,True,True,False,True
parking,RB_lower_spacer_1,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.09965],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_lower_spacer_1,S,m,mm,True,True,True,False,True
parking,RB_pillar_tierod_1,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.11715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_tierod_1,S,m,mm,True,True,True,False,True
parking,RB_pillar_top_washer_1,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.11665],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_top_washer_1,S,m,mm,True,True,True,False,True
parking,RB_pillar_bottom_washer_1,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.10765000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_bottom_washer_1,S,m,mm,True,True,True,False,True
parking,RB_pillar_nut_1,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_nut_1,S,m,mm,True,True,True,False,True
parking,RB_pillar_2,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.0015],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_2,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_2_top,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.08715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_2_top,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_2_bottom,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.09015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_2_bottom,S,m,mm,True,True,True,False,True
parking,RB_lower_spacer_2,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.09965],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_lower_spacer_2,S,m,mm,True,True,True,False,True
parking,RB_pillar_tierod_2,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.11715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_tierod_2,S,m,mm,True,True,True,False,True
parking,RB_pillar_top_washer_2,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.11665],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_top_washer_2,S,m,mm,True,True,True,False,True
parking,RB_pillar_bottom_washer_2,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.10765000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_bottom_washer_2,S,m,mm,True,True,True,False,True
parking,RB_pillar_nut_2,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,-0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_nut_2,S,m,mm,True,True,True,False,True
parking,RB_pillar_3,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.0015],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_3,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_3_top,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.08715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_3_top,S,m,mm,True,True,True,False,True
parking,RB_pillar_plug_3_bottom,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.09015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_plug_3_bottom,S,m,mm,True,True,True,False,True
parking,RB_lower_spacer_3,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.09965],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_lower_spacer_3,S,m,mm,True,True,True,False,True
parking,RB_pillar_tierod_3,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.11715],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_tierod_3,S,m,mm,True,True,True,False,True
parking,RB_pillar_top_washer_3,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.11665],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_top_washer_3,S,m,mm,True,True,True,False,True
parking,RB_pillar_bottom_washer_3,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.10765000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_bottom_washer_3,S,m,mm,True,True,True,False,True
parking,RB_pillar_nut_3,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,-0.11015000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:RB_pillar_nut_3,S,m,mm,True,True,True,False,True
parking,WP01-MT-M3RA-REUSED,"[[1.0,0.0,0.0,0.09],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.12515],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:WP01-MT-M3RA-REUSED,S,m,mm,True,True,True,False,True
parking,WP01-MT-M3RB-REUSED,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:WP01-MT-M3RB-REUSED,S,m,mm,True,False,False,False,True
parking,M6_top_washer_-70_-70,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.12565],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_top_washer_-70_-70,S,m,mm,True,True,True,False,True
parking,M6_root_bolt_-70_-70,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.12615],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_root_bolt_-70_-70,S,m,mm,True,True,True,False,True
parking,M6_bottom_washer_-70_-70,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.09465000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_bottom_washer_-70_-70,S,m,mm,True,True,True,False,True
parking,M6_root_nut_-70_-70,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.09115000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_root_nut_-70_-70,S,m,mm,True,True,True,False,True
parking,M6_top_washer_70_-70,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.12565],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_top_washer_70_-70,S,m,mm,True,True,True,False,True
parking,M6_root_bolt_70_-70,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.12615],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_root_bolt_70_-70,S,m,mm,True,True,True,False,True
parking,M6_bottom_washer_70_-70,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.09465000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_bottom_washer_70_-70,S,m,mm,True,True,True,False,True
parking,M6_root_nut_70_-70,"[[1.0,0.0,0.0,0.16],[0.0,1.0,0.0,-0.07],[0.0,0.0,1.0,0.09115000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_root_nut_70_-70,S,m,mm,True,True,True,False,True
parking,M6_top_washer_-70_70,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.07],[0.0,0.0,1.0,0.12565],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_top_washer_-70_70,S,m,mm,True,True,True,False,True
parking,M6_root_bolt_-70_70,"[[1.0,0.0,0.0,0.02],[0.0,1.0,0.0,0.07],[0.0,0.0,1.0,0.12615],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:M6_root_bolt_-70_70,S,m,mm,True,True,True,False,True
