file,property,value
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,Material,"""SW-Material@VOL_MID_EPS.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,质量,"""SW-Mass@VOL_MID_EPS.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,材料,"""SW-Material@VOL_MID_EPS.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,单重,"""SW-Mass@VOL_MID_EPS.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,零件号,  
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,设计,   
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,审核, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,标准审查, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,工艺审查, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,批准, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,日期,"2007,12,3"
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,校核, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,主管设计, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,校对, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,审定, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,阶段标记S, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,阶段标记A, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,阶段标记B, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,替代, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,图幅, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,版本, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,备注, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,名称,“图样名称”
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,代号,“图样代号”
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,共X张,1
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,第X张,1
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,OBJECT_ID,VOL-MID-EPS
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,SYSTEM_OWNER,EPS_PMAD_OWNER
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,PARENT_ID,SV2_Avionics_EPS_ADCS_Bay
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,STRUCTURE_CLASS,VOLUME_OWNER_REFERENCE
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,REPRESENTATION_LAYER,OWNER_PLACEHOLDER_ZERO_SOLID
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,SOURCE_REFERENCE,V2_subsystem_volume_owner_register.yaml via b3_build_spec.yaml
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,FRAME_ID,CS_S
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,INTERFACE_IDS,
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,MASS_OWNER,UNASSIGNED
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,NO_DYNAMICS_USE,true
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,MANUFACTURING_AUTHORITY,NONE
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,CLAIM_LIMIT,geometry_NULL_unsourced;no_hardware_selected;no_real_dims;no_mass;no_thermal
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,SERVICE_DIRECTION,TRAY_EXTRACTION_TBD
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,MOUNT_PLANE,null
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_EPS.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;hardware_selection;thermal
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,Description,
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,Weight,"""SW-Mass@VOL_MID_OBC.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,Material,"""SW-Material@VOL_MID_OBC.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,质量,"""SW-Mass@VOL_MID_OBC.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,材料,"""SW-Material@VOL_MID_OBC.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,单重,"""SW-Mass@VOL_MID_OBC.SLDPRT"""
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,零件号,  
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,设计,   
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,审核, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,标准审查, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,工艺审查, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,批准, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,日期,"2007,12,3"
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,校核, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,主管设计, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,校对, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,审定, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,阶段标记S, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,阶段标记A, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,阶段标记B, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,替代, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,图幅, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,版本, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,备注, 
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,名称,“图样名称”
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,代号,“图样代号”
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,共X张,1
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,第X张,1
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,OBJECT_ID,VOL-MID-OBC
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,SYSTEM_OWNER,C_AND_DH_OWNER
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,PARENT_ID,SV2_Avionics_EPS_ADCS_Bay
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,STRUCTURE_CLASS,VOLUME_OWNER_REFERENCE
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,REPRESENTATION_LAYER,OWNER_PLACEHOLDER_ZERO_SOLID
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,SOURCE_REFERENCE,V2_subsystem_volume_owner_register.yaml via b3_build_spec.yaml
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,FRAME_ID,CS_S
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,INTERFACE_IDS,
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,MASS_OWNER,UNASSIGNED
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,NO_DYNAMICS_USE,true
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,MANUFACTURING_AUTHORITY,NONE
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,CLAIM_LIMIT,geometry_NULL_unsourced;no_hardware_selected;no_real_dims;no_mass;no_thermal
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,SERVICE_DIRECTION,TRAY_EXTRACTION_TBD
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,MOUNT_PLANE,null
03_Avionics_EPS_ADCS_Bay/parts/VOL_MID_OBC.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;hardware_selection;thermal
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,Description,
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,Weight,"""SW-Mass@PNL_REAR_SERVICE_ACCESS.SLDPRT"""
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,Material,"""SW-Material@PNL_REAR_SERVICE_ACCESS.SLDPRT"""
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,质量,"""SW-Mass@PNL_REAR_SERVICE_ACCESS.SLDPRT"""
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,材料,"""SW-Material@PNL_REAR_SERVICE_ACCESS.SLDPRT"""
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,单重,"""SW-Mass@PNL_REAR_SERVICE_ACCESS.SLDPRT"""
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,零件号,  
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,设计,   
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,审核, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,标准审查, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,工艺审查, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,批准, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,日期,"2007,12,3"
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,校核, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,主管设计, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,校对, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,审定, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,阶段标记S, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,阶段标记A, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,阶段标记B, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,替代, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,图幅, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,版本, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,备注, 
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,名称,“图样名称”
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,代号,“图样代号”
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,共X张,1
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,第X张,1
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,OBJECT_ID,V2-RS-PNL
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,SYSTEM_OWNER,secondary_structure
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,PARENT_ID,SV2_Rear_Service_Module
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,STRUCTURE_CLASS,SECONDARY_PROPOSAL
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,REPRESENTATION_LAYER,SYSTEM_MECHANICAL_DISPLAY
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,SOURCE_REFERENCE,b3_build_spec.yaml bay_volume_owners.access_panels
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,FRAME_ID,CS_S
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,INTERFACE_IDS,
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,MASS_OWNER,NONE_DISPLAY_ONLY
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,NO_DYNAMICS_USE,true
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,MANUFACTURING_AUTHORITY,NONE
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,CLAIM_LIMIT,removable_panel_display;may_close_primary_path=false;no_fastening_method;NO_STRENGTH_CLAIM
04_Rear_Service_Module/parts/PNL_REAR_SERVICE_ACCESS.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,Description,
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,Weight,"""SW-Mass@VOL_REAR_COMM.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,Material,"""SW-Material@VOL_REAR_COMM.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,质量,"""SW-Mass@VOL_REAR_COMM.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,材料,"""SW-Material@VOL_REAR_COMM.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,单重,"""SW-Mass@VOL_REAR_COMM.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,零件号,  
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,设计,   
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,审核, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,标准审查, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,工艺审查, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,批准, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,日期,"2007,12,3"
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,校核, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,主管设计, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,校对, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,审定, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,阶段标记S, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,阶段标记A, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,阶段标记B, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,替代, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,图幅, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,版本, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,备注, 
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,名称,“图样名称”
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,代号,“图样代号”
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,共X张,1
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,第X张,1
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,OBJECT_ID,VOL-REAR-COMM
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,SYSTEM_OWNER,COMMUNICATIONS_OWNER
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,PARENT_ID,SV2_Rear_Service_Module
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,STRUCTURE_CLASS,VOLUME_OWNER_REFERENCE
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,REPRESENTATION_LAYER,OWNER_PLACEHOLDER_ZERO_SOLID
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,EVIDENCE_STATE,DESIGN_PROPOSAL
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,SOURCE_REFERENCE,V2_subsystem_volume_owner_register.yaml via b3_build_spec.yaml
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,FRAME_ID,CS_S
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,INTERFACE_IDS,
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,MASS_OWNER,UNASSIGNED
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,NO_DYNAMICS_USE,true
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,MANUFACTURING_AUTHORITY,NONE
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,CLAIM_LIMIT,geometry_NULL_unsourced;no_hardware_selected;no_real_dims;no_mass;no_thermal
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,SERVICE_DIRECTION,REAR_ACCESS_CANDIDATE
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,MOUNT_PLANE,null
04_Rear_Service_Module/parts/VOL_REAR_COMM.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;hardware_selection;thermal
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,Description,
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,Weight,"""SW-Mass@VOL_REAR_PROP.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,Material,"""SW-Material@VOL_REAR_PROP.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,质量,"""SW-Mass@VOL_REAR_PROP.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,材料,"""SW-Material@VOL_REAR_PROP.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,单重,"""SW-Mass@VOL_REAR_PROP.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,零件号,  
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,设计,   
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,审核, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,标准审查, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,工艺审查, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,批准, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,日期,"2007,12,3"
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,校核, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,主管设计, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,校对, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,审定, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,阶段标记S, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,阶段标记A, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,阶段标记B, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,替代, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,图幅, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,版本, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,备注, 
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,名称,“图样名称”
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,代号,“图样代号”
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,共X张,1
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,第X张,1
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,OBJECT_ID,VOL-REAR-PROP
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,SYSTEM_OWNER,PROPULSION_OWNER
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,PARENT_ID,SV2_Rear_Service_Module
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,STRUCTURE_CLASS,VOLUME_OWNER_REFERENCE
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,REPRESENTATION_LAYER,OWNER_PLACEHOLDER_ZERO_SOLID
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,EVIDENCE_STATE,UNKNOWN_BLOCKED
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,SOURCE_REFERENCE,V2_subsystem_volume_owner_register.yaml via b3_build_spec.yaml
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,FRAME_ID,CS_S
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,INTERFACE_IDS,
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,MASS_OWNER,UNASSIGNED
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,NO_DYNAMICS_USE,true
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,MANUFACTURING_AUTHORITY,NONE
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,CLAIM_LIMIT,geometry_NULL_unsourced;no_hardware_selected;no_real_dims;no_mass;no_thermal;ZERO_SOLID_REQUIRED
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,SERVICE_DIRECTION,null
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,MOUNT_PLANE,null
04_Rear_Service_Module/parts/VOL_REAR_PROP.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;manufacturing;hardware_selection;thermal
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,Description,
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,Weight,"""SW-Mass@VOL_REAR_SERVICE.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,Material,"""SW-Material@VOL_REAR_SERVICE.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,质量,"""SW-Mass@VOL_REAR_SERVICE.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,材料,"""SW-Material@VOL_REAR_SERVICE.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,单重,"""SW-Mass@VOL_REAR_SERVICE.SLDPRT"""
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,零件号,  
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,设计,   
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,审核, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,标准审查, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,工艺审查, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,批准, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,日期,"2007,12,3"
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,校核, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,主管设计, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,校对, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,审定, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,阶段标记S, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,阶段标记A, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,阶段标记B, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,替代, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,图幅, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,版本, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,备注, 
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,名称,“图样名称”
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,代号,“图样代号”
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,共X张,1
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,第X张,1
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,OBJECT_ID,VOL-REAR-SERVICE
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,SYSTEM_OWNER,INTEGRATION_AND_TEST_OWNER
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,PARENT_ID,SV2_Rear_Service_Module
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,STRUCTURE_CLASS,VOLUME_OWNER_REFERENCE
04_Rear_Service_Module/parts/VOL_REAR_SERVICE.SLDPRT,REPRESENTATION_LAYER,OWNER_PLACEHOLDER_ZERO_SOLID
